day,baseline_quality,allocation_method,participant,participant_bus,participant_payment_usd,oracle_shapley_value_usd,participant_absolute_error_usd,total_payment_usd,estimated_grand_value_usd,realized_grand_value_usd,budget_residual_usd,total_value_error_usd,settlement_schema_version,estimator_checksum
61,Risk-Constrained Convex Verifier,Exact Shapley net value,4,116,0.0,125.08030999046208,125.08030999046208,-1.0635990761875291,-1.0635990761875291,613.3890785730473,0.0,-614.4526776492348,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Nodal signed linear,1,15,615.035306536819,615.2196035796071,0.18429704278810277,-6.21414685251078,-6.21414685252239,-6.2141468525223855,1.1610268302320037e-11,1.1605827410221536e-11,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Nodal signed linear,2,42,-621.2494533893291,-621.4337504321289,0.18429704279981252,-6.21414685251078,-6.21414685252239,-6.2141468525223855,1.1610268302320037e-11,1.1605827410221536e-11,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Nodal signed linear,3,80,-4.177238451276138e-13,-6.063298011819521e-13,1.8860595605433834e-13,-6.21414685251078,-6.21414685252239,-6.2141468525223855,1.1610268302320037e-11,1.1605827410221536e-11,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Nodal signed linear,4,116,-2.5051560429383283e-13,0.0,2.5051560429383283e-13,-6.21414685251078,-6.21414685252239,-6.2141468525223855,1.1610268302320037e-11,1.1605827410221536e-11,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Standalone avoided cost,1,15,615.0353065368145,615.2196035796071,0.18429704279265025,-6.582740938105417,-6.21414685252239,-6.2141468525223855,-0.36859408558302675,-0.3685940855830312,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Standalone avoided cost,2,42,-621.6180474749199,-621.4337504321289,0.18429704279094494,-6.582740938105417,-6.21414685252239,-6.2141468525223855,-0.36859408558302675,-0.3685940855830312,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Standalone avoided cost,3,80,0.0,-6.063298011819521e-13,6.063298011819521e-13,-6.582740938105417,-6.21414685252239,-6.2141468525223855,-0.36859408558302675,-0.3685940855830312,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Standalone avoided cost,4,116,0.0,0.0,0.0,-6.582740938105417,-6.21414685252239,-6.2141468525223855,-0.36859408558302675,-0.3685940855830312,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Leave-one-out marginal,1,15,615.4039006224011,615.2196035796071,0.1842970427940145,-5.845552766935725,-6.21414685252239,-6.2141468525223855,0.36859408558666473,0.3685940855866603,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Leave-one-out marginal,2,42,-621.2494533893368,-621.4337504321289,0.1842970427920818,-5.845552766935725,-6.21414685252239,-6.2141468525223855,0.36859408558666473,0.3685940855866603,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Leave-one-out marginal,3,80,0.0,-6.063298011819521e-13,6.063298011819521e-13,-5.845552766935725,-6.21414685252239,-6.2141468525223855,0.36859408558666473,0.3685940855866603,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Leave-one-out marginal,4,116,0.0,0.0,0.0,-5.845552766935725,-6.21414685252239,-6.2141468525223855,0.36859408558666473,0.3685940855866603,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Exact Shapley net value,1,15,615.2196035796071,615.2196035796071,0.0,-6.214146852522428,-6.21414685252239,-6.2141468525223855,-3.8191672047105385e-14,-4.263256414560601e-14,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Exact Shapley net value,2,42,-621.4337504321289,-621.4337504321289,0.0,-6.214146852522428,-6.21414685252239,-6.2141468525223855,-3.8191672047105385e-14,-4.263256414560601e-14,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Exact Shapley net value,3,80,-6.063298011819521e-13,-6.063298011819521e-13,0.0,-6.214146852522428,-6.21414685252239,-6.2141468525223855,-3.8191672047105385e-14,-4.263256414560601e-14,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Trace-Anchored Reference,Exact Shapley net value,4,116,0.0,0.0,0.0,-6.214146852522428,-6.21414685252239,-6.2141468525223855,-3.8191672047105385e-14,-4.263256414560601e-14,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Nodal signed linear,1,15,615.0353065368186,615.2196035796071,0.18429704278855752,-6.2141468525105665,-6.21414685252239,-6.2141468525223855,1.1823431123048067e-11,1.1818990230949566e-11,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Nodal signed linear,2,42,-621.2494533893291,-621.4337504321289,0.18429704279981252,-6.2141468525105665,-6.21414685252239,-6.2141468525223855,1.1823431123048067e-11,1.1818990230949566e-11,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Nodal signed linear,3,80,0.0,-6.063298011819521e-13,6.063298011819521e-13,-6.2141468525105665,-6.21414685252239,-6.2141468525223855,1.1823431123048067e-11,1.1818990230949566e-11,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Nodal signed linear,4,116,0.0,0.0,0.0,-6.2141468525105665,-6.21414685252239,-6.2141468525223855,1.1823431123048067e-11,1.1818990230949566e-11,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Standalone avoided cost,1,15,615.0353065368145,615.2196035796071,0.18429704279265025,-6.582740938109055,-6.21414685252239,-6.2141468525223855,-0.36859408558666473,-0.3685940855866692,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Standalone avoided cost,2,42,-621.6180474749235,-621.4337504321289,0.18429704279458292,-6.582740938109055,-6.21414685252239,-6.2141468525223855,-0.36859408558666473,-0.3685940855866692,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Standalone avoided cost,3,80,0.0,-6.063298011819521e-13,6.063298011819521e-13,-6.582740938109055,-6.21414685252239,-6.2141468525223855,-0.36859408558666473,-0.3685940855866692,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Standalone avoided cost,4,116,0.0,0.0,0.0,-6.582740938109055,-6.21414685252239,-6.2141468525223855,-0.36859408558666473,-0.3685940855866692,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Leave-one-out marginal,1,15,615.4039006224011,615.2196035796071,0.1842970427940145,-5.845552766935725,-6.21414685252239,-6.2141468525223855,0.36859408558666473,0.3685940855866603,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Leave-one-out marginal,2,42,-621.2494533893368,-621.4337504321289,0.1842970427920818,-5.845552766935725,-6.21414685252239,-6.2141468525223855,0.36859408558666473,0.3685940855866603,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Leave-one-out marginal,3,80,0.0,-6.063298011819521e-13,6.063298011819521e-13,-5.845552766935725,-6.21414685252239,-6.2141468525223855,0.36859408558666473,0.3685940855866603,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Leave-one-out marginal,4,116,0.0,0.0,0.0,-5.845552766935725,-6.21414685252239,-6.2141468525223855,0.36859408558666473,0.3685940855866603,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Exact Shapley net value,1,15,615.2196035796078,615.2196035796071,6.821210263296962e-13,-6.21414685252239,-6.21414685252239,-6.2141468525223855,0.0,-4.440892098500626e-15,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Exact Shapley net value,2,42,-621.4337504321302,-621.4337504321289,1.2505552149377763e-12,-6.21414685252239,-6.21414685252239,-6.2141468525223855,0.0,-4.440892098500626e-15,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Exact Shapley net value,3,80,0.0,-6.063298011819521e-13,6.063298011819521e-13,-6.21414685252239,-6.21414685252239,-6.2141468525223855,0.0,-4.440892098500626e-15,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
62,Risk-Constrained Convex Verifier,Exact Shapley net value,4,116,0.0,0.0,0.0,-6.21414685252239,-6.21414685252239,-6.2141468525223855,0.0,-4.440892098500626e-15,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Nodal signed linear,1,15,842.0335927451065,843.3208240505527,1.2872313054461983,814.6222013513283,805.2997905210032,805.2997905210032,9.322410830325111,9.322410830325111,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Nodal signed linear,2,42,-501.4918674362352,-510.80718571544423,9.31531827920901,814.6222013513283,805.2997905210032,805.2997905210032,9.322410830325111,9.322410830325111,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Nodal signed linear,3,80,244.25774903053477,243.87841926184626,0.3793297686885069,814.6222013513283,805.2997905210032,805.2997905210032,9.322410830325111,9.322410830325111,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Nodal signed linear,4,116,229.8227270119222,228.9077329240484,0.9149940878738221,814.6222013513283,805.2997905210032,805.2997905210032,9.322410830325111,9.322410830325111,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Standalone avoided cost,1,15,842.033592745116,843.3208240505527,1.2872313054366487,804.5776165149873,805.2997905210032,805.2997905210032,-0.7221740060158481,-0.7221740060158481,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Standalone avoided cost,2,42,-511.53645227256857,-510.80718571544423,0.7292665571243333,804.5776165149873,805.2997905210032,805.2997905210032,-0.7221740060158481,-0.7221740060158481,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Standalone avoided cost,3,80,244.2577490305266,243.87841926184626,0.37932976868034984,804.5776165149873,805.2997905210032,805.2997905210032,-0.7221740060158481,-0.7221740060158481,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Standalone avoided cost,4,116,229.82272701191323,228.9077329240484,0.9149940878648408,804.5776165149873,805.2997905210032,805.2997905210032,-0.7221740060158481,-0.7221740060158481,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Leave-one-out marginal,1,15,844.3626023199104,843.3208240505527,1.0417782693576783,804.5492463105256,805.2997905210032,805.2997905210032,-0.7505442104775284,-0.7505442104775284,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Leave-one-out marginal,2,42,-510.81427826656363,-510.80718571544423,0.007092551119399104,804.5492463105256,805.2997905210032,805.2997905210032,-0.7505442104775284,-0.7505442104775284,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Leave-one-out marginal,3,80,243.25363645708057,243.87841926184626,0.6247828047656867,804.5492463105256,805.2997905210032,805.2997905210032,-0.7505442104775284,-0.7505442104775284,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Leave-one-out marginal,4,116,227.74728580009833,228.9077329240484,1.160447123950064,804.5492463105256,805.2997905210032,805.2997905210032,-0.7505442104775284,-0.7505442104775284,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Exact Shapley net value,1,15,843.3208240505527,843.3208240505527,0.0,805.2997905210032,805.2997905210032,805.2997905210032,0.0,0.0,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Exact Shapley net value,2,42,-510.80718571544423,-510.80718571544423,0.0,805.2997905210032,805.2997905210032,805.2997905210032,0.0,0.0,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Exact Shapley net value,3,80,243.87841926184626,243.87841926184626,0.0,805.2997905210032,805.2997905210032,805.2997905210032,0.0,0.0,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Trace-Anchored Reference,Exact Shapley net value,4,116,228.9077329240484,228.9077329240484,0.0,805.2997905210032,805.2997905210032,805.2997905210032,0.0,0.0,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Nodal signed linear,1,15,648.5108720873809,843.3208240505527,194.80995196317178,-10.882655847328692,-10.882655847337446,805.2997905210032,8.753886504564434e-12,-816.1824463683319,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Nodal signed linear,2,42,-659.3935279347096,-510.80718571544423,148.58634221926536,-10.882655847328692,-10.882655847337446,805.2997905210032,8.753886504564434e-12,-816.1824463683319,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Nodal signed linear,3,80,0.0,243.87841926184626,243.87841926184626,-10.882655847328692,-10.882655847337446,805.2997905210032,8.753886504564434e-12,-816.1824463683319,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Nodal signed linear,4,116,0.0,228.9077329240484,228.9077329240484,-10.882655847328692,-10.882655847337446,805.2997905210032,8.753886504564434e-12,-816.1824463683319,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Standalone avoided cost,1,15,647.3351066315518,843.3208240505527,195.98571741900093,-12.05842130318706,-10.882655847337446,805.2997905210032,-1.1757654558496142,-817.3582118241902,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Standalone avoided cost,2,42,-659.3935279347388,-510.80718571544423,148.58634221929458,-12.05842130318706,-10.882655847337446,805.2997905210032,-1.1757654558496142,-817.3582118241902,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Standalone avoided cost,3,80,0.0,243.87841926184626,243.87841926184626,-12.05842130318706,-10.882655847337446,805.2997905210032,-1.1757654558496142,-817.3582118241902,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Standalone avoided cost,4,116,0.0,228.9077329240484,228.9077329240484,-12.05842130318706,-10.882655847337446,805.2997905210032,-1.1757654558496142,-817.3582118241902,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Leave-one-out marginal,1,15,648.5108720874014,843.3208240505527,194.80995196315132,-9.706890391487832,-10.882655847337446,805.2997905210032,1.1757654558496142,-815.006680912491,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Leave-one-out marginal,2,42,-658.2177624788892,-510.80718571544423,147.41057676344496,-9.706890391487832,-10.882655847337446,805.2997905210032,1.1757654558496142,-815.006680912491,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Leave-one-out marginal,3,80,0.0,243.87841926184626,243.87841926184626,-9.706890391487832,-10.882655847337446,805.2997905210032,1.1757654558496142,-815.006680912491,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Leave-one-out marginal,4,116,0.0,228.9077329240484,228.9077329240484,-9.706890391487832,-10.882655847337446,805.2997905210032,1.1757654558496142,-815.006680912491,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Exact Shapley net value,1,15,647.9229893594766,843.3208240505527,195.39783469107613,-10.882655847337446,-10.882655847337446,805.2997905210032,0.0,-816.1824463683406,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Exact Shapley net value,2,42,-658.805645206814,-510.80718571544423,147.99845949136977,-10.882655847337446,-10.882655847337446,805.2997905210032,0.0,-816.1824463683406,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
63,Risk-Constrained Convex Verifier,Exact Shapley net value,3,80,0.0,243.87841926184626,243.87841926184626,-10.882655847337446,-10.882655847337446,805.2997905210032,0.0,-816.1824463683406,6,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c
