day,conversion_scenario,conversion_scale_factor,event_slot,counterfactual_method,settlement_payment_usd,independent_realized_value_usd,absolute_error_usd,overpayment_usd,maximum_post_contingency_loading,credible_line_contingencies,evaluation_schema_version,certified_checksum,payment_evaluation_profile_checksum
61,q01,0.5826705226086141,66,Risk-Constrained Convex Verifier,-9.171264748219984,-8.761266391331446,0.4099983568885363,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,66,Single Feasible Projection,-9.469240413640364,-8.761266391331446,0.7079740223089175,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,67,Feasible Quantile Projection,-10.876448790893846,-10.296010652473342,0.5804381384205044,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,67,Payment-Certified N-1 Verifier,-12.490562198470798,-10.296010652473342,2.194551545997456,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,67,Risk-Constrained Convex Verifier,-13.928329308970206,-10.296010652473342,3.632318656496864,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,67,Single Feasible Projection,-12.952608931498617,-10.296010652473342,2.6565982790252747,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,68,Feasible Quantile Projection,-4.787541333558693,-4.582001173128447,0.205540160430246,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,68,Payment-Certified N-1 Verifier,-2.570540411123148,-4.582001173128447,2.0114607620053,2.0114607620053,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,68,Risk-Constrained Convex Verifier,-2.956557497744143,-4.582001173128447,1.6254436753843038,1.6254436753843038,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,68,Single Feasible Projection,-2.570540392835028,-4.582001173128447,2.011460780293419,2.011460780293419,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,69,Feasible Quantile Projection,-1.083454032192094,-1.1417747530776978,0.0583207208856038,0.0583207208856038,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,69,Payment-Certified N-1 Verifier,0.4944650559245929,-1.1417747530776978,1.6362398090022907,1.6362398090022907,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,69,Risk-Constrained Convex Verifier,0.7817762091126497,-1.1417747530776978,1.9235509621903475,1.9235509621903475,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,69,Single Feasible Projection,0.4944650635879952,-1.1417747530776978,1.636239816665693,1.636239816665693,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,70,Feasible Quantile Projection,-0.3853641560817777,-0.5275328225252451,0.1421686664434673,0.1421686664434673,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,70,Payment-Certified N-1 Verifier,-0.1719998177486559,-0.5275328225252451,0.3555330047765892,0.3555330047765892,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,70,Risk-Constrained Convex Verifier,1.694755384880409,-0.5275328225252451,2.2222882074056542,2.2222882074056542,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,70,Single Feasible Projection,1.7597434152030471,-0.5275328225252451,2.2872762377282925,2.2872762377282925,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,71,Feasible Quantile Projection,-5.39294884561059,-5.644061201641307,0.2511123560307169,0.2511123560307169,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,71,Payment-Certified N-1 Verifier,-5.146318111510482,-5.644061201641307,0.4977430901308253,0.4977430901308253,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,71,Risk-Constrained Convex Verifier,-5.3275330880969705,-5.644061201641307,0.3165281135443365,0.3165281135443365,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q01,0.5826705226086141,71,Single Feasible Projection,-5.146318093906302,-5.644061201641307,0.4977431077350047,0.4977431077350047,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,64,Feasible Quantile Projection,-1.6255192931348574,39.73118667755443,41.35670597068929,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,64,Payment-Certified N-1 Verifier,13.05998282176006,39.73118667755443,26.67120385579437,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,64,Risk-Constrained Convex Verifier,18.887956927355845,39.73118667755443,20.84322975019859,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,64,Single Feasible Projection,16.96135008523379,39.73118667755443,22.769836592320644,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,65,Feasible Quantile Projection,-6.759531803538266,-6.296345454586117,0.4631863489521493,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,65,Payment-Certified N-1 Verifier,-5.706374776422308,-6.296345454586117,0.5899706781638088,0.5899706781638088,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,65,Risk-Constrained Convex Verifier,-5.837333111270709,-6.296345454586117,0.4590123433154076,0.4590123433154076,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,65,Single Feasible Projection,-5.706374755493016,-6.296345454586117,0.5899706990931008,0.5899706990931008,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,66,Feasible Quantile Projection,-10.975821280388118,-10.33177349573998,0.6440477846481372,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,66,Payment-Certified N-1 Verifier,-10.020911347257424,-10.33177349573998,0.3108621484825562,0.3108621484825562,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,66,Risk-Constrained Convex Verifier,-10.815266402794803,-10.33177349573998,0.4834929070548242,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,66,Single Feasible Projection,-11.166655910295958,-10.33177349573998,0.8348824145559774,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,67,Feasible Quantile Projection,-12.82611443668975,-12.14162944255986,0.684484994129889,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,67,Payment-Certified N-1 Verifier,-14.72956690333558,-12.14162944255986,2.58793746077572,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,67,Risk-Constrained Convex Verifier,-16.425061990668837,-12.14162944255986,4.283432548108976,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,67,Single Feasible Projection,-15.274438155604004,-12.14162944255986,3.1328087130441418,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,68,Feasible Quantile Projection,-5.645735496496855,-5.403351086870316,0.2423844096265384,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,68,Payment-Certified N-1 Verifier,-3.0313244801727706,-5.403351086870316,2.372026606697545,2.372026606697545,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,68,Risk-Constrained Convex Verifier,-3.4865373371176247,-5.403351086870316,1.916813749752692,1.916813749752692,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,68,Single Feasible Projection,-3.03132445861047,-5.403351086870316,2.372026628259846,2.372026628259846,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,69,Feasible Quantile Projection,-1.2776693635005358,-1.346444407128729,0.068775043628193,0.068775043628193,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,69,Payment-Certified N-1 Verifier,0.5831007449360186,-1.346444407128729,1.9295451520647475,1.9295451520647475,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,69,Risk-Constrained Convex Verifier,0.921914065400415,-1.346444407128729,2.268358472529144,2.268358472529144,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,69,Single Feasible Projection,0.583100753974577,-1.346444407128729,1.9295451611033057,1.9295451611033057,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,70,Feasible Quantile Projection,-0.4544428848748794,-0.6220960978098447,0.1676532129349652,0.1676532129349652,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,70,Payment-Certified N-1 Verifier,-0.2028317687108938,-0.6220960978098447,0.4192643290989508,0.4192643290989508,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,70,Risk-Constrained Convex Verifier,1.9985499795566284,-0.6220960978098447,2.620646077366473,2.620646077366473,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,70,Single Feasible Projection,2.075187485967035,-0.6220960978098447,2.69728358377688,2.69728358377688,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,71,Feasible Quantile Projection,-6.359665767280603,-6.655791449184108,0.2961256819035043,0.2961256819035043,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,71,Payment-Certified N-1 Verifier,-6.068825063661279,-6.655791449184108,0.5869663855228282,0.5869663855228282,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,71,Risk-Constrained Convex Verifier,-6.282523861131267,-6.655791449184108,0.3732675880528404,0.3732675880528404,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q10,0.6871175459512688,71,Single Feasible Projection,-6.068825042902972,-6.655791449184108,0.5869664062811353,0.5869664062811353,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,64,Feasible Quantile Projection,-2.2943785850020504,56.20553310836658,58.49991169336863,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,64,Payment-Certified N-1 Verifier,18.433829135872656,56.20553310836658,37.77170397249392,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,64,Risk-Constrained Convex Verifier,26.671825488136164,56.20553310836658,29.533707620230416,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,64,Single Feasible Projection,23.9405084717273,56.20553310836658,32.26502463663928,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,65,Feasible Quantile Projection,-9.540904915840656,-8.887129322778492,0.6537755930621643,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,65,Payment-Certified N-1 Verifier,-8.054400916860686,-8.887129322778492,0.8327284059178055,0.8327284059178055,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,65,Risk-Constrained Convex Verifier,-8.239245231092355,-8.887129322778492,0.6478840916861373,0.6478840916861373,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,65,Single Feasible Projection,-8.054400887320298,-8.887129322778492,0.8327284354581934,0.8327284354581934,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,66,Feasible Quantile Projection,-15.492088838851489,-14.583031990954623,0.9090568478968636,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,66,Payment-Certified N-1 Verifier,-14.144258080743384,-14.583031990954623,0.4387739102112391,0.4387739102112391,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,66,Risk-Constrained Convex Verifier,-15.26546976737518,-14.583031990954623,0.6824377764205565,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,66,Single Feasible Projection,-15.761447000262706,-14.583031990954623,1.1784150093080823,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,67,Feasible Quantile Projection,-18.10372993823148,-17.137597011409525,0.966132926821956,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,67,Payment-Certified N-1 Verifier,-20.790404034001767,-17.137597011409525,3.652807022592242,0.0,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,67,Risk-Constrained Convex Verifier,-23.18355164890818,-17.137597011409525,6.045954637498653,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,67,Single Feasible Projection,-21.559475762689544,-17.137597011409525,4.421878751280019,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,68,Feasible Quantile Projection,-7.968810136215325,-7.626690789409622,0.3421193468057026,0.0,1.0000000000000022,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
61,q50,0.9698487058668352,68,Payment-Certified N-1 Verifier,-4.278636372309848,-7.626690789409622,3.3480544170997746,3.3480544170997746,1.000000000000002,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
