day,endpoint,conversion_scale_factor,unclipped_conversion_scale_factor,solver_status,capacity_activation_eligible,method,certified_cost_usd,reference_cost_usd,margin_usd,payment_cap_violation_usd,independent_segments,schema_version,endpoint_profile_checksum
110,q01,0.5844748596130233,0.5844748596130233,optimal,True,Selected Single Feasible Projection,106251.36579894146,106251.36579894146,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
110,q01,0.5844748596130233,0.5844748596130233,optimal,True,Payment-Certified N-1 Verifier,106251.36579894146,106251.36579894146,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
110,q99,2.6930887095833507,2.6930887095833507,optimal,True,Selected Single Feasible Projection,106305.36592399309,106305.36592399309,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
110,q99,2.6930887095833507,2.6930887095833507,optimal,True,Payment-Certified N-1 Verifier,106305.36592399309,106305.36592399309,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
111,q01,0.5844748596130233,0.5844748596130233,optimal,True,Selected Single Feasible Projection,106262.87655729888,106262.87655729888,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
111,q01,0.5844748596130233,0.5844748596130233,optimal,True,Payment-Certified N-1 Verifier,106262.80331417179,106262.87655729888,0.07324312708806247,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
111,q99,2.6930887095833507,2.6930887095833507,optimal,True,Selected Single Feasible Projection,106358.69218601592,106358.69218601592,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
111,q99,2.6930887095833507,2.6930887095833507,optimal,True,Payment-Certified N-1 Verifier,106358.69218601592,106358.69218601592,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
112,q01,0.5844748596130233,0.5844748596130233,optimal,True,Selected Single Feasible Projection,106258.02341114946,106258.02341114946,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
112,q01,0.5844748596130233,0.5844748596130233,optimal,True,Payment-Certified N-1 Verifier,106258.0234109859,106258.02341114946,1.6356352716684341e-07,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
112,q99,2.6930887095833507,2.6930887095833507,optimal,True,Selected Single Feasible Projection,106336.15205880445,106336.15205880445,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
112,q99,2.6930887095833507,2.6930887095833507,optimal,True,Payment-Certified N-1 Verifier,106336.15205804708,106336.15205880445,7.573689799755812e-07,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
113,q01,0.5844748596130233,0.5844748596130233,optimal,True,Selected Single Feasible Projection,106293.91435844857,106293.91435844857,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
113,q01,0.5844748596130233,0.5844748596130233,optimal,True,Payment-Certified N-1 Verifier,106292.80417935817,106293.91435844857,1.1101790904067457,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
113,q99,2.6930887095833507,2.6930887095833507,optimal,True,Selected Single Feasible Projection,106502.29345844382,106502.29345844382,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
113,q99,2.6930887095833507,2.6930887095833507,optimal,True,Payment-Certified N-1 Verifier,106497.44389989397,106502.29345844382,4.849558549845824,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
114,q01,0.5844748596130233,0.5844748596130233,optimal,True,Selected Single Feasible Projection,106369.2676405281,106369.2676405281,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
114,q01,0.5844748596130233,0.5844748596130233,optimal,True,Payment-Certified N-1 Verifier,106335.28850303094,106369.2676405281,33.979137497153715,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
114,q99,2.6930887095833507,2.6930887095833507,optimal,True,Selected Single Feasible Projection,106850.24052810419,106850.24052810419,0.0,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
114,q99,2.6930887095833507,2.6930887095833507,optimal,True,Payment-Certified N-1 Verifier,106696.13856967073,106850.24052810419,154.10195843345718,0.0,4,12,54eb7508ae775258cb6d1af90819916cfd12c618fccf42c0a76d7ef4a496382c
