day,truth_source,event_intervention,final_false_credit_mw_slots,reference_false_credit_mw_slots,final_false_credit_mwh,reference_false_credit_mwh,true_credit_mwh,false_credit_ratio_to_reference,causal_event_effect
82,simulated_event_response_mechanism_isolation,False,12.93602791098536,16.275787579401506,3.23400697774634,4.068946894850376,28.7499659928703,0.7948019626010039,False
83,independent_trace_observed_meter,False,3.6640074953165094,3.684656978084604,0.9160018738291273,0.921164244521151,0.0,0.9943958195047973,False
83,simulated_event_response_mechanism_isolation,False,1.8611322292543395,1.325654029188767,0.4652830573135849,0.33141350729719177,10.106118053898786,1.403935105446221,False
84,independent_trace_observed_meter,False,0.0,0.0,0.0,0.0,0.0,0.0,False
84,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,22.676014193627942,0.0,False
85,independent_trace_observed_meter,False,36.12786468394369,39.130856905800854,9.031966170985923,9.782714226450214,0.0,0.9232576933061747,False
85,simulated_event_response_mechanism_isolation,False,13.76853825921465,15.53009696872536,3.4421345648036623,3.88252424218134,27.618996706305595,0.8865713000338534,False
86,independent_trace_observed_meter,False,9.953945612120103,8.895207566182583,2.4884864030300258,2.2238018915456457,0.0,1.1190234222259843,False
86,simulated_event_response_mechanism_isolation,False,7.375427276131621,4.3935192829600265,1.8438568190329052,1.0983798207400066,18.032778700881444,1.6787060215569616,False
87,independent_trace_observed_meter,False,8.434544388268405,9.503381164673556,2.108636097067101,2.375845291168389,0.0,0.8875308947537236,False
87,simulated_event_response_mechanism_isolation,False,8.434544388268405,9.503381164673556,2.108636097067101,2.375845291168389,39.26860202486273,0.8875308947537236,False
88,independent_trace_observed_meter,False,10.128287516453538,10.516884991031413,2.5320718791133845,2.629221247757853,0.0,0.9630501355763362,False
88,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,21.743217398217514,0.0,False
89,independent_trace_observed_meter,False,14.906221982029702,17.211286885846654,3.7265554955074256,4.3028217214616635,0.0,0.8660724837657273,False
89,simulated_event_response_mechanism_isolation,False,7.865665855385517,5.80506421366206,1.9664164638463792,1.451266053415515,19.46461431439964,1.354966209826566,False
90,independent_trace_observed_meter,False,9.619494347745672e-07,1.1102230246251565e-13,2.404873586936418e-07,2.7755575615628914e-14,0.0,961.9494347745671,False
90,simulated_event_response_mechanism_isolation,False,8.976830061513397e-07,4.1744385725905886e-14,2.2442075153783492e-07,1.0436096431476471e-14,2.8276101734621952,897.6830061513397,False
91,independent_trace_observed_meter,False,89.2567931480725,89.03013048303326,22.314198287018126,22.257532620758315,0.0,1.0025459096129534,False
91,simulated_event_response_mechanism_isolation,False,2.7256264128394054,1.86950794641999,0.6814066032098514,0.4673769866049975,30.258091601602167,1.4579378590280065,False
92,independent_trace_observed_meter,False,15.948572144403865,18.125161260559995,3.9871430361009663,4.531290315139999,0.0,0.8799133930525437,False
92,simulated_event_response_mechanism_isolation,False,5.371906568184136,5.371906568184136,1.342976642046034,1.342976642046034,9.189763411641078,1.0,False
93,independent_trace_observed_meter,False,10.98814462737715,11.915761086194678,2.7470361568442874,2.9789402715486695,0.0,0.9221521435259186,False
93,simulated_event_response_mechanism_isolation,False,4.561210553722326,4.561210553722329,1.1403026384305814,1.1403026384305823,10.732788002835106,0.9999999999999992,False
94,independent_trace_observed_meter,False,0.0,0.0,0.0,0.0,0.0,0.0,False
94,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,13.8972543074559,0.0,False
95,independent_trace_observed_meter,False,48.34186177953235,55.08650877041869,12.085465444883088,13.771627192604672,0.0,0.8775626348187054,False
95,simulated_event_response_mechanism_isolation,False,19.299099174960475,14.807948121084943,4.824774793740119,3.7019870302712357,20.12471833759681,1.3032932731227367,False
96,independent_trace_observed_meter,False,0.6368243321805309,0.6368243321805345,0.15920608304513273,0.15920608304513362,0.0,0.9999999999999944,False
96,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,11.00810659417061,0.0,False
97,independent_trace_observed_meter,False,1.0671824525984492,1.067182452598451,0.2667956131496123,0.26679561314961275,0.0,0.9999999999999983,False
97,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,4.5177745119720845,0.0,False
98,independent_trace_observed_meter,False,0.0,0.0,0.0,0.0,0.0,0.0,False
98,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,4.693835574817032,0.0,False
99,independent_trace_observed_meter,False,0.0,0.0,0.0,0.0,0.0,0.0,False
99,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,4.472208065578082,0.0,False
100,independent_trace_observed_meter,False,0.8599990814167846,0.8599990814167864,0.21499977035419615,0.2149997703541966,0.0,0.9999999999999979,False
100,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,10.162742152988868,0.0,False
101,independent_trace_observed_meter,False,122.38230895652644,137.21837198180512,30.59557723913161,34.30459299545128,0.0,0.8918799078359135,False
101,simulated_event_response_mechanism_isolation,False,32.07909667597586,35.55865664285605,8.019774168993965,8.889664160714013,33.47955591930001,0.9021459105773262,False
102,independent_trace_observed_meter,False,76.53032167336843,82.31836560299618,19.13258041834211,20.579591400749045,0.0,0.9296870888139077,False
102,simulated_event_response_mechanism_isolation,False,19.152760266387588,18.096008839239637,4.788190066596897,4.524002209809909,9.167863564075425,1.0583969336297225,False
103,independent_trace_observed_meter,False,45.224862599424384,55.14578619354468,11.306215649856096,13.78644654838617,0.0,0.8200964338544214,False
103,simulated_event_response_mechanism_isolation,False,16.89305135271003,16.817425954162402,4.223262838177508,4.204356488540601,20.951054038255208,1.0044968474220581,False
104,independent_trace_observed_meter,False,0.0,0.0,0.0,0.0,0.0,0.0,False
104,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,7.941384716790869,0.0,False
105,independent_trace_observed_meter,False,18.463217488480346,21.668768119979575,4.6158043721200865,5.417192029994894,0.0,0.8520658574705238,False
105,simulated_event_response_mechanism_isolation,False,6.50769712559043,6.956435803100622,1.6269242813976075,1.7391089507751556,3.303204524653977,0.9354930182335355,False
106,independent_trace_observed_meter,False,3.299508787913612,3.600512057293839,0.824877196978403,0.9001280143234598,0.0,0.9163998718542099,False
106,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,4.069137100776727,0.0,False
107,independent_trace_observed_meter,False,14.205506127907054,16.931111587350706,3.5513765319767634,4.232777896837677,0.0,0.8390179259417343,False
107,simulated_event_response_mechanism_isolation,False,4.006065477154097,4.16146932548256,1.0015163692885243,1.04036733137064,8.44072670164751,0.9626564955370799,False
108,independent_trace_observed_meter,False,1.0465175869183572,1.4706181694258937,0.2616293967295893,0.36765454235647343,0.0,0.7116174739816394,False
108,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,11.032593040702285,0.0,False
109,independent_trace_observed_meter,False,59.70239918295025,71.86261936663195,14.925599795737563,17.965654841657987,0.0,0.8307851802389482,False
109,simulated_event_response_mechanism_isolation,False,22.490319619255537,21.26776269613354,5.622579904813884,5.316940674033385,14.990632155044576,1.0574840400746175,False
110,independent_trace_observed_meter,False,0.0,0.0,0.0,0.0,0.0,0.0,False
110,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,7.236388809947828,0.0,False
111,independent_trace_observed_meter,False,9.909209079453335,13.990467980059941,2.477302269863334,3.4976169950149854,0.0,0.708282889005324,False
111,simulated_event_response_mechanism_isolation,False,0.0,0.0,0.0,0.0,16.236202202891366,0.0,False
112,independent_trace_observed_meter,False,0.23080954780552076,0.23080847923842462,0.05770238695138019,0.057702119809606156,0.0,1.0000046296700176,False
112,simulated_event_response_mechanism_isolation,False,0.23080954780552076,0.23080847923842462,0.05770238695138019,0.057702119809606156,18.016436706405532,1.0000046296700176,False
113,independent_trace_observed_meter,False,16.203413923449865,17.818773399329764,4.050853480862466,4.454693349832441,0.0,0.9093450800636671,False
113,simulated_event_response_mechanism_isolation,False,7.05123668636325,4.267007041380685,1.7628091715908125,1.0667517603451713,7.969855937685638,1.6525017695029782,False
114,independent_trace_observed_meter,False,75.57105991538592,86.99012873115987,18.89276497884648,21.747532182789968,0.0,0.8687314413447507,False
114,simulated_event_response_mechanism_isolation,False,13.54037161637671,17.662860092668954,3.3850929040941775,4.415715023167238,43.521824589284265,0.76660130609293,False
