day,baseline,citation_key,implementation,implementation_description,mae_mw,rmse_mw,nrmse,nmae,normalization_mean_truth_mw,bias_mw,max_abs_error_mw,paid_response_mwh,contract_capped_response_mwh,meter_capped_response_mwh,meter_capped_false_response_mwh,meter_capped_underpayment_mwh,oracle_matched_response_mwh,oracle_response_mwh,false_response_mwh,false_response_ratio,underestimation_mwh,credit_precision,credit_recall,credit_f1,net_system_response_mwh
98,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,1.9799598481353113,6.708621757861744,0.9689393217800416,0.28596946163431025,6.923675824753724,0.5836566262985966,37.610854564621334,12.05865960841857,12.05865960841857,12.05865960841857,10.254465897735631,2.889641864134094,1.8041937106829378,4.693835574817032,10.254465897735631,0.8503819023614061,2.889641864134094,0.14961809763859388,0.3843751409535188,0.21539402828641474,9.305439039399985
99,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,3.8676613326574723,18.12236022425918,2.658794584673797,0.5674380643232302,6.816006143807677,2.643345420508028,102.43140434605587,27.674812514525634,27.674812514525634,27.674812514525634,26.044027012662003,2.841422563714452,1.6307855018636292,4.472208065578082,26.044027012662003,0.9410732954014528,2.841422563714452,0.0589267045985472,0.3646488441393284,0.10145795613002764,25.61057868639717
100,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,3.094315026619818,10.596597457978147,1.4363643232322711,0.4194330988511716,7.377374449215274,0.6612769089176334,59.50395149430612,16.309210865063257,16.309210865063257,16.309210865063257,15.022367742149802,8.875899030075413,1.2868431229134543,10.162742152988868,15.022367742149802,0.9210971558611666,8.875899030075413,0.07890284413883339,0.12662361236184597,0.09722313438951122,15.208513517703393
101,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,19.807492920225172,37.39878119760586,3.0744984836367424,1.6283446946066866,12.164189182935564,9.653103757492422,115.97393742714692,126.53834352342388,126.53834352342388,126.53834352342388,117.84238671087039,24.783599106746504,8.695956812553504,33.47955591930001,117.84238671087039,0.9312780887562057,24.783599106746504,0.06872191124379443,0.25973931176131676,0.1086873011436586,71.43996818265116
102,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,8.174789206915657,24.543131801841152,3.3555942062424573,1.117676241217176,7.314094104758922,5.85726671547736,116.82038754099179,57.37088656189025,57.37088656189025,57.37088656189025,56.12822368957207,7.925200691757235,1.2426628723181896,9.167863564075425,56.12822368957207,0.9783398349443732,7.925200691757235,0.02166016505562689,0.13554552417071355,0.03735155439396389,39.1619795510594
103,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,9.75998320476793,25.025421506324097,2.838625984502342,1.1070719398815903,8.816033405933705,4.51165317049418,115.76214979065843,58.62149261142308,58.62149261142308,58.62149261142308,57.08654550104845,19.416106927880577,1.5349471103746328,20.951054038255208,57.08654550104845,0.9738159667726453,19.416106927880577,0.02618403322735475,0.07326347913436351,0.038579816155245264,47.462189342363075
104,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,3.939133925707292,16.820788481765216,2.3999133514915965,0.5620176552286302,7.008914914078353,1.9968267939438542,94.97537151441834,24.04593366417766,24.04593366417766,24.04593366417766,23.743842878604585,7.639293931217791,0.3020907855730768,7.941384716790869,23.743842878604585,0.9874369284307262,7.639293931217791,0.01256307156927391,0.038040064339705276,0.01888815948715548,23.9159990683417
105,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,1.297598812145989,4.241154291710177,0.6542066260916788,0.20015724081858227,6.482897180432765,0.43004449497137953,23.47464038637719,7.30353340323316,7.30353340323316,7.30353340323316,6.910573228469474,2.9102443498902923,0.39296017476368506,3.303204524653977,6.910573228469474,0.9461958817646088,2.9102443498902923,0.05380411823539107,0.11896331935572445,0.07409632960394313,1.1984226836071699
106,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,2.3383439415336933,9.584940538722668,1.4571423853779655,0.3554847372328709,6.577902499374794,1.3027355124770303,54.02850212352452,15.045104094814597,15.045104094814597,15.045104094814597,14.564317816042895,3.5883508220050255,0.4807862787717021,4.069137100776727,14.564317816042895,0.9680436721645941,3.5883508220050255,0.03195632783540584,0.118154357266539,0.05030660373612895,13.59089318626951
107,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,7.252405291505885,24.159482087501583,3.257289767055454,0.97780181946789,7.417050313377993,4.942877406300831,116.36599511930079,50.87942175743059,50.87942175743059,50.87942175743059,48.781130791226865,6.34243573544379,2.0982909662037206,8.44072670164751,48.781130791226865,0.9587595359041735,6.34243573544379,0.04124046409582632,0.24859126949272792,0.07074462963123644,42.73292626713166
