day,method,event_migration_mwh,mae_mw,rmse_mw,nrmse,nmae,normalization_mean_truth_mw,bias_mw,max_abs_error_mw,paid_response_mwh,contract_capped_response_mwh,meter_capped_response_mwh,meter_capped_false_response_mwh,meter_capped_underpayment_mwh,oracle_matched_response_mwh,oracle_response_mwh,false_response_mwh,false_response_ratio,underestimation_mwh,credit_precision,credit_recall,credit_f1,net_system_response_mwh
90,Feasible Quantile Projection,2.827610173462179,7.993605777301127e-15,9.073993441833816e-15,1.2417369715117008e-15,1.0938905668151267e-15,7.307500420791258,-1.0547118733938987e-15,1.4210854715202004e-14,2.827610173462179,2.827610173462179,2.827610173462179,1.0436096431476471e-14,2.6867397195928788e-14,2.827610173462168,2.8276101734621952,1.0436096431476471e-14,3.690783308612276e-15,2.6867397195928788e-14,0.9999999999999962,0.9999999999999905,0.9999999999999933,0.0
90,Tail-Risk Feasible Counterfactual,2.827610173462179,9.160737723945545e-10,3.1841644485342745e-09,4.357392083720869e-10,1.2536075533956133e-10,7.307500420791258,9.160737723945545e-10,1.7837826327138373e-08,2.8276101800247737,2.8276101800247737,2.8276101800247737,6.562578480640013e-09,0.0,2.8276101734621952,2.8276101734621952,6.562578480640013e-09,2.320892224465862e-09,0.0,0.9999999976791077,1.0,0.9999999988395539,7.328598616851423e-09
90,Single Feasible Projection,2.827610173462179,7.993605777301127e-15,9.073993441833816e-15,1.2417369715117008e-15,1.0938905668151267e-15,7.307500420791258,-1.0547118733938987e-15,1.4210854715202004e-14,2.827610173462179,2.827610173462179,2.827610173462179,1.0436096431476471e-14,2.6867397195928788e-14,2.827610173462168,2.8276101734621952,1.0436096431476471e-14,3.690783308612276e-15,2.6867397195928788e-14,0.9999999999999962,0.9999999999999905,0.9999999999999933,0.0
90,Risk-Constrained Convex Verifier,2.827610173462179,1.0513678816437277e-09,3.4534688199930217e-09,4.725923532165981e-10,1.438751722343227e-10,7.307500420791258,1.0513678816437277e-09,1.930455884036064e-08,2.82761018091753,2.82761018091753,2.82761018091753,7.455334349870668e-09,0.0,2.8276101734621952,2.8276101734621952,7.455334349870668e-09,2.636620281035871e-09,0.0,0.9999999973633796,1.0,0.9999999986816898,8.410951490844809e-09
91,High-5-of-10,15.753866858330168,32.534264311097914,50.6834894953011,3.0403045957738173,1.9516034568677727,16.670530171797196,16.872691638244707,112.48122015985766,216.97922343413046,216.97922343413046,216.97922343413046,197.62782379737047,10.906691964842175,19.351399636759993,30.258091601602167,197.62782379737047,0.9108145041240108,10.906691964842175,0.08918549587598926,0.639544618066241,0.15654109197847568,133.79861761907182
91,Ridge,15.753866858330168,14.72241127439498,28.912691394488036,1.7343594412733097,0.8831399555187515,16.670530171797196,3.438695953873356,93.1686900784363,91.92719169049903,91.92719169049903,91.92719169049903,72.64442891307334,10.9753288241765,19.282762777425667,30.258091601602167,72.64442891307334,0.7902387484831801,10.9753288241765,0.20976125151681974,0.6372762377520413,0.3156315107332116,26.32665214410102
91,Gradient Boosting,15.753866858330168,17.47588842937316,26.601956535942925,1.5957474814416808,1.0483102966298246,16.670530171797196,5.987566620007871,77.32888797790395,113.20521983428412,113.20521983428412,113.20521983428412,93.85382019752413,10.906691964842175,19.351399636759993,30.258091601602167,93.85382019752413,0.8290591223170839,10.906691964842175,0.17094087768291613,0.639544618066241,0.2697748914768098,46.71761747317712
91,Extra Trees,15.753866858330168,23.23006037845875,36.58483781006891,2.194581541981326,1.3934805995407877,16.670530171797196,8.186501305480855,111.70558731749266,145.0176463725184,145.0176463725184,145.0176463725184,125.66624673575842,10.906691964842175,19.351399636759993,30.258091601602167,125.66624673575842,0.8665583112068271,10.906691964842175,0.13344168879317284,0.639544618066241,0.2208109332235956,64.30909495696099
91,Metadata Gradient Boosting,15.753866858330168,18.376489566578385,27.898667173325105,1.6735320884109255,1.1023338416475374,16.670530171797196,7.047242529726825,73.55919285014373,121.04632802198083,121.04632802198083,121.04632802198083,101.69492838522083,10.906691964842175,19.351399636759993,30.258091601602167,101.69492838522083,0.8401322869269857,10.906691964842175,0.15986771307301423,0.639544618066241,0.25579424163421854,55.195024750928745
91,Ex-post Metadata Gradient Boosting,15.753866858330168,20.922241446895363,31.935376213397486,1.91567849878134,1.2550435547809458,16.670530171797196,9.39120608030554,78.61189855154116,140.6051897455636,140.6051897455636,140.6051897455636,121.2537901088036,10.906691964842175,19.351399636759993,30.258091601602167,121.2537901088036,0.8623706587802491,10.906691964842175,0.1376293412197509,0.639544618066241,0.22651326234852256,73.94673315555848
