day,endpoint,conversion_scale_factor,unclipped_conversion_scale_factor,solver_status,capacity_activation_eligible,method,certified_cost_usd,reference_cost_usd,margin_usd,payment_cap_violation_usd,independent_segments,schema_version,endpoint_profile_checksum
102,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106158.66041559921,106163.03768444344,4.37726884422591,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
102,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106163.03768444344,106163.03768444344,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
102,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106444.62174902223,106483.57930949543,38.95756047319446,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
102,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106483.57930949543,106483.57930949543,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
103,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106149.82728226151,106150.71486647366,0.8875842121487949,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
103,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106150.71486647366,106150.71486647366,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
103,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106365.47351292979,106374.43293223716,8.959419307371718,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
103,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106374.43293223716,106374.43293223716,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
104,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106122.72769119017,106122.72769119017,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
104,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106122.72769119017,106122.72769119017,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
104,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106124.50805423559,106124.50805423559,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
104,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106124.50805423559,106124.50805423559,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
105,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106132.02564638336,106132.02564638459,1.2223608791828156e-09,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
105,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106132.02564638459,106132.02564638459,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
105,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106207.14092752423,106207.57194969308,0.43102216885017697,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
105,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106207.57194969308,106207.57194969308,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
106,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106124.15231632387,106124.15231644711,1.2324017006903887e-07,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
106,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106124.15231644711,106124.15231644711,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
106,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106137.13747115826,106137.16487014867,0.02739899040898308,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
106,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106137.16487014867,106137.16487014867,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
107,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106136.78427932113,106136.7842798987,5.775655154138803e-07,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
107,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106136.7842798987,106136.7842798987,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
107,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106249.44106128986,106249.65198302775,0.21092173788929358,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
107,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106249.65198302775,106249.65198302775,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
108,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106127.41236317248,106127.4123634666,2.941233105957508e-07,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
108,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106127.4123634666,106127.4123634666,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
108,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106166.01931143459,106166.01931404078,2.6061898097395897e-06,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
108,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106166.01931404078,106166.01931404078,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
109,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106154.13750424437,106163.50536210762,9.367857863253448,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
109,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106163.50536210762,106163.50536210762,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
109,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106407.0332634465,106488.1065185498,81.07325510329974,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
109,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106488.1065185498,106488.1065185498,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
110,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106130.38739574808,106130.38739574808,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
110,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106130.38739574808,106130.38739574808,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
110,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106192.38131562341,106192.38131562341,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
110,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106192.38131562341,106192.38131562341,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
111,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106136.34294230815,106136.34294231609,7.930793799459934e-09,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
111,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106136.34294231609,106136.34294231609,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
111,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106246.21299565758,106246.42586512255,0.21286946497275494,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
111,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106246.42586512255,106246.42586512255,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
112,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106133.90650143055,106133.90650152469,9.413633961230516e-08,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
112,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106133.90650152469,106133.90650152469,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
112,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106223.56439560116,106223.56439643537,8.342030923813581e-07,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
112,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106223.56439643537,106223.56439643537,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
113,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106152.21510882615,106152.74772713387,0.532618307726807,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
113,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106152.74772713387,106152.74772713387,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
113,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106386.80005110706,106391.86744103215,5.067389925097814,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
113,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106391.86744103215,106391.86744103215,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
114,q01,0.5366973300611017,0.5366973300611017,optimal,True,Payment-Certified N-1 Verifier,106174.63734743478,106192.53315816265,17.89581072787405,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
114,q01,0.5366973300611017,0.5366973300611017,optimal,True,Selected Single Feasible Projection,106192.53315816265,106192.53315816265,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
114,q99,4.755718434549532,4.755718434549532,optimal,True,Payment-Certified N-1 Verifier,106588.87982555396,106745.75690522579,156.87707967183087,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
114,q99,4.755718434549532,4.755718434549532,optimal,True,Selected Single Feasible Projection,106745.75690522579,106745.75690522579,0.0,0.0,4,12,9668d0b91bc58cc1b7d442fbe97bea85f4dc6ed428066065d56efccce38e0a8c
