day,baseline_method,mechanism,payment_usd,realized_grid_value_usd,payment_error_usd,absolute_percentage_value_error,overpayment_ratio,congestion_relief_index
71,Ex-post Quantile Gradient Boosting,Nodal signed linear,-1997.7023259435887,2144.7637192509137,-4142.466045194502,1.9314323568664764,0.0,1.942890293094024e-16
71,Ex-post Quantile Gradient Boosting,Nodal exact net value,-2004.788652784031,2144.7637192509137,-4149.552372034945,1.9347363696940143,0.0,1.942890293094024e-16
71,Synthetic Control,Uniform gross,7801.113164100796,2144.7637192509137,5656.349444849882,2.6372832559968122,0.7250695286512829,1.942890293094024e-16
71,Synthetic Control,Nodal gross,7808.851003991301,2144.7637192509137,5664.087284740387,2.640891037973471,0.7253419589956741,1.942890293094024e-16
71,Synthetic Control,Uniform signed net,4434.352379916404,2144.7637192509137,2289.5886606654904,1.0675248933552264,0.5163298864193228,1.942890293094024e-16
71,Synthetic Control,Nodal signed linear,4443.612825749732,2144.7637192509137,2298.8491064988184,1.071842593132693,0.517337850223473,1.942890293094024e-16
71,Synthetic Control,Nodal exact net value,4389.952203576911,2144.7637192509137,2245.1884843259977,1.04682323007131,0.5114380248825099,1.942890293094024e-16
71,Feasible Quantile Projection,Uniform gross,988.893874187108,2144.7637192509137,-1155.8698450638058,0.5389264256425916,0.0,1.942890293094024e-16
71,Feasible Quantile Projection,Nodal gross,988.8292990214525,2144.7637192509137,-1155.9344202294612,0.5389565339314795,0.0,1.942890293094024e-16
71,Feasible Quantile Projection,Uniform signed net,-1.7319479184152442e-13,2144.7637192509137,-2144.7637192509137,1.0,0.0,1.942890293094024e-16
71,Feasible Quantile Projection,Nodal signed linear,-0.009997809740511343,2144.7637192509137,-2144.7737170606542,1.0000046614970455,0.0,1.942890293094024e-16
71,Feasible Quantile Projection,Nodal exact net value,-0.015296934660000261,2144.7637192509137,-2144.7790161855737,1.0000071322237143,0.0,1.942890293094024e-16
71,Tail-Risk Feasible Counterfactual,Uniform gross,1227.8066435726175,2144.7637192509137,-916.9570756782962,0.4275329107108149,0.0,1.942890293094024e-16
71,Tail-Risk Feasible Counterfactual,Nodal gross,1227.7243393319939,2144.7637192509137,-917.0393799189198,0.42757128521327636,0.0,1.942890293094024e-16
71,Tail-Risk Feasible Counterfactual,Uniform signed net,118.3147852530192,2144.7637192509137,-2026.4489339978945,0.9448355153572151,0.0,1.942890293094024e-16
