day,network,load_multiplier,settlement_segments,evaluation_segments,linear_absolute_error_usd,exact_absolute_error_usd,linear_minus_exact_error_usd,checkpoint_schema_version,panel_checksum
109,IEEE RTS 24-bus,0.98,40,160,102.58743624140148,102.44680091342343,0.14063532797804612,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
109,IEEE RTS 24-bus,0.98,80,320,102.53662543326807,102.44825370961553,0.08837172365254276,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
110,IEEE RTS 24-bus,0.98,10,40,193.25987374228498,193.25987374227225,1.2732925824820995e-11,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
110,IEEE RTS 24-bus,0.98,20,80,193.41715584896338,193.41715584895246,1.0913936421275139e-11,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
110,IEEE RTS 24-bus,0.98,40,160,193.4180961378006,193.4180961377897,1.0913936421275139e-11,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
110,IEEE RTS 24-bus,0.98,80,320,193.41815833514374,193.4181583351292,1.4551915228366852e-11,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
111,IEEE RTS 24-bus,0.98,10,40,369.3393032761525,369.33930327615417,-1.6484591469634324e-12,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
111,IEEE RTS 24-bus,0.98,20,80,369.5451770329729,369.5451770329746,-1.7053025658242404e-12,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
111,IEEE RTS 24-bus,0.98,40,160,369.43555649168695,369.45050824536884,-0.014951753681884838,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
111,IEEE RTS 24-bus,0.98,80,320,369.4258763203409,369.43888118455834,-0.013004864217464274,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
112,IEEE RTS 24-bus,0.98,10,40,517.4374648050616,517.4374648050543,7.275957614183426e-12,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
112,IEEE RTS 24-bus,0.98,20,80,517.4138516967032,517.4138516967014,1.8189894035458565e-12,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
112,IEEE RTS 24-bus,0.98,40,160,517.4123460044193,517.4123460044157,3.637978807091713e-12,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
112,IEEE RTS 24-bus,0.98,80,320,517.4114534187411,517.4114534187356,5.4569682106375694e-12,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
113,IEEE RTS 24-bus,0.98,10,40,43.42571363545931,43.425713635455395,3.915090474038152e-12,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
113,IEEE RTS 24-bus,0.98,20,80,43.45782348780132,43.457823487797214,4.106937012693379e-12,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
113,IEEE RTS 24-bus,0.98,40,160,43.44052613090083,43.44052613089298,7.851497230149107e-12,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
113,IEEE RTS 24-bus,0.98,80,320,43.42556739156,43.42556739155225,7.752021247142693e-12,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
114,IEEE RTS 24-bus,0.98,10,40,578.2930293795257,578.2930293794998,2.5920599000528455e-11,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
114,IEEE RTS 24-bus,0.98,20,80,578.3416502020864,578.3416502020718,1.4551915228366852e-11,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
114,IEEE RTS 24-bus,0.98,40,160,578.2677657408753,578.2677657408585,1.6825651982799172e-11,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
114,IEEE RTS 24-bus,0.98,80,320,578.193782448177,578.2412919076123,-0.047509459435332246,1,9b9800268edba7716204113e7dbed0c08ac7c06e7e0db1e6a15012e3cbc4238a
