assignment_id,region_to_bus_mapping,peak_dc_penetration,day,peak_event_slot,counterfactual_method,payment_usd,realized_value_usd,absolute_error_usd,overpayment_usd,maximum_line_loading,data_center_lmp_spread_usd_per_mwh,dc_power_scale,schema_version,profile_checksum
0,15-42-80-116,0.03,61,67,Feasible Quantile Projection,0.0,45.83810741901834,45.83810741901834,0.0,0.9041140410183404,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,61,67,Risk-Constrained Convex Verifier,0.0,45.83810741901834,45.83810741901834,0.0,0.9041140410183404,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,61,67,Single Feasible Projection,0.0,45.83810741901834,45.83810741901834,0.0,0.9041140410183404,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,61,67,Trace-Anchored Reference,45.88452475439408,45.83810741901834,0.046417335375736,0.046417335375736,0.9041648652131938,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,62,69,Feasible Quantile Projection,0.0,-7.275957614183426e-12,7.275957614183426e-12,7.275957614183426e-12,0.9006675200416594,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,62,69,Risk-Constrained Convex Verifier,0.0,-7.275957614183426e-12,7.275957614183426e-12,7.275957614183426e-12,0.9006675200416594,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,62,69,Single Feasible Projection,0.0,-7.275957614183426e-12,7.275957614183426e-12,7.275957614183426e-12,0.9006675200416594,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,62,69,Trace-Anchored Reference,-7.275957614183426e-12,-7.275957614183426e-12,0.0,0.0,0.9006675200416594,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,63,64,Feasible Quantile Projection,42.550296731285925,-235.7806175554433,278.33091428672924,278.33091428672924,0.9046384448496988,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,63,64,Risk-Constrained Convex Verifier,21.59698784525972,-235.7806175554433,257.37760540070303,257.37760540070303,0.9046233094025968,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,63,64,Single Feasible Projection,33.75144453928078,-235.7806175554433,269.5320620947241,269.5320620947241,0.9046373699643212,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,63,64,Trace-Anchored Reference,-235.91872427063208,-235.7806175554433,0.1381067151887691,0.0,0.904122905606032,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,64,64,Feasible Quantile Projection,-7.275957614183426e-12,35.70617658601259,35.706176586019865,0.0,0.9041974144957328,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,64,64,Risk-Constrained Convex Verifier,-7.275957614183426e-12,35.70617658601259,35.706176586019865,0.0,0.9041974144957328,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,64,64,Single Feasible Projection,-7.275957614183426e-12,35.70617658601259,35.706176586019865,0.0,0.9041974144957328,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,64,64,Trace-Anchored Reference,35.70244223612099,35.70617658601259,0.0037343498916015,0.0,0.9042260055938036,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,65,65,Feasible Quantile Projection,-34.79448896051326,-181.88926468816496,147.09477572765172,147.09477572765172,0.904566810509798,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,65,65,Risk-Constrained Convex Verifier,-14.991631936383785,-181.88926468816496,166.8976327517812,166.8976327517812,0.9045933926610492,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,65,65,Single Feasible Projection,-14.991631936383785,-181.88926468816496,166.8976327517812,166.8976327517812,0.9045933926610492,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,65,65,Trace-Anchored Reference,-182.022818958736,-181.88926468816496,0.1335542705710395,0.0,0.9041069200651716,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,66,64,Feasible Quantile Projection,-74.45972132140014,-549.6073104990865,475.1475891776863,475.1475891776863,0.904559168119896,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,66,64,Risk-Constrained Convex Verifier,-113.81564163395524,-549.6073104990865,435.7916688651312,435.7916688651312,0.9045690214016672,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,66,64,Single Feasible Projection,-113.81564163395524,-549.6073104990865,435.7916688651312,435.7916688651312,0.9045690214016672,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,66,64,Trace-Anchored Reference,-549.4861285627485,-549.6073104990865,0.1211819363379618,0.1211819363379618,0.904089992754714,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,67,69,Feasible Quantile Projection,-13.13046664691501,57.62734956558416,70.75781621249916,0.0,0.9003577890541965,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,67,69,Risk-Constrained Convex Verifier,-8.032791106910736,57.62734956558416,65.66014067249489,0.0,0.9003592283973039,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,67,69,Single Feasible Projection,-8.032791106910736,57.62734956558416,65.66014067249489,0.0,0.9003592283973039,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,67,69,Trace-Anchored Reference,57.32731814277213,57.62734956558416,0.300031422812026,0.0,0.9004411599353314,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,68,67,Feasible Quantile Projection,0.0,17.416361189025338,17.416361189025338,0.0,0.9041199000496548,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,68,67,Risk-Constrained Convex Verifier,0.0,17.416361189025338,17.416361189025338,0.0,0.9041199000496548,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,68,67,Single Feasible Projection,0.0,17.416361189025338,17.416361189025338,0.0,0.9041199000496548,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,68,67,Trace-Anchored Reference,17.433997630054364,17.416361189025338,0.0176364410290261,0.0176364410290261,0.9041220939470902,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,69,69,Feasible Quantile Projection,0.0,19.006328298906737,19.006328298906737,0.0,0.9006765351789187,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,69,69,Risk-Constrained Convex Verifier,0.0,19.006328298906737,19.006328298906737,0.0,0.9006765351789187,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,69,69,Single Feasible Projection,0.0,19.006328298906737,19.006328298906737,0.0,0.9006765351789187,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,69,69,Trace-Anchored Reference,18.918189141491894,19.006328298906737,0.0881391574148438,0.0,0.9007047907609099,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,70,71,Feasible Quantile Projection,1.5835870769660687,9.62578332899284,8.04219625202677,0.0,0.9006915826449828,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,70,71,Risk-Constrained Convex Verifier,-0.1852109423925867,9.62578332899284,9.810994271385423,0.0,0.9006909784650806,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,70,71,Single Feasible Projection,1.5835870769660687,9.62578332899284,8.04219625202677,0.0,0.9006915826449828,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,70,71,Trace-Anchored Reference,9.58114512119937,9.62578332899284,0.0446382077934686,0.0,0.9007002309615239,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,71,64,Feasible Quantile Projection,-7.275957614183426e-12,114.74020209114678,114.74020209115406,0.0,0.9041946394752616,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,71,64,Risk-Constrained Convex Verifier,-7.275957614183426e-12,114.74020209114678,114.74020209115406,0.0,0.9041946394752616,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,71,64,Single Feasible Projection,-7.275957614183426e-12,114.74020209114678,114.74020209115406,0.0,0.9041946394752616,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,71,64,Trace-Anchored Reference,114.8097843313226,114.74020209114678,0.069582240175805,0.069582240175805,0.9043172289486852,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,72,67,Feasible Quantile Projection,0.0,16.205565476491756,16.205565476491756,0.0,0.904145471078132,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,72,67,Risk-Constrained Convex Verifier,0.0,16.205565476491756,16.205565476491756,0.0,0.904145471078132,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,72,67,Single Feasible Projection,0.0,16.205565476491756,16.205565476491756,0.0,0.904145471078132,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,72,67,Trace-Anchored Reference,16.221975821717933,16.205565476491756,0.016410345226177,0.016410345226177,0.9041532035664752,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,73,67,Feasible Quantile Projection,0.0,-180.88814393039505,180.88814393039505,180.88814393039505,0.9041378521296192,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,73,67,Risk-Constrained Convex Verifier,-4.452152556361398,-180.88814393039505,176.43599137403362,176.43599137403362,0.9041349370447648,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,73,67,Single Feasible Projection,0.0,-180.88814393039505,180.88814393039505,180.88814393039505,0.9041378521296192,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,73,67,Trace-Anchored Reference,-180.99263280160807,-180.88814393039505,0.1044888712131069,0.0,0.904108867852385,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,74,64,Feasible Quantile Projection,0.0,-29.94588090644538,29.94588090644538,29.94588090644538,0.9042545566274592,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,74,64,Risk-Constrained Convex Verifier,0.0325473107441212,-29.94588090644538,29.978428217189503,29.978428217189503,0.9042545361635356,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,74,64,Single Feasible Projection,0.0569480276244576,-29.94588090644538,30.00282893406984,30.00282893406984,0.9042545276743044,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,74,64,Trace-Anchored Reference,-29.942749000212643,-29.94588090644538,0.0031319062327384,0.0031319062327384,0.9042073654307728,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,75,67,Feasible Quantile Projection,-24.103946575472943,-261.6421620237088,237.53821544823583,237.53821544823583,0.904492763161766,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,75,67,Risk-Constrained Convex Verifier,-78.30983405099687,-261.6421620237088,183.33232797271197,183.33232797271197,0.9044856753857714,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,75,67,Single Feasible Projection,-78.0894986043204,-261.6421620237088,183.5526634193884,183.5526634193884,0.9044861681787828,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,75,67,Trace-Anchored Reference,-261.36759611249727,-261.6421620237088,0.274565911211539,0.274565911211539,0.9042143824920528,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,76,70,Feasible Quantile Projection,0.0,33.64738898922951,33.64738898922951,0.0,0.9006165554957505,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,76,70,Risk-Constrained Convex Verifier,0.0,33.64738898922951,33.64738898922951,0.0,0.9006165554957505,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,76,70,Single Feasible Projection,0.0,33.64738898922951,33.64738898922951,0.0,0.9006165554957505,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,76,70,Trace-Anchored Reference,33.494983760458126,33.64738898922951,0.1524052287713857,0.0,0.90069138821803,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,77,64,Feasible Quantile Projection,-11.275563429910108,24.612258499015297,35.887821928925405,0.0,0.9040551227542892,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,77,64,Risk-Constrained Convex Verifier,-7.929342646813893,24.612258499015297,32.54160114582919,0.0,0.9040645654089494,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,77,64,Single Feasible Projection,-7.929342646813893,24.612258499015297,32.54160114582919,0.0,0.9040645654089494,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,77,64,Trace-Anchored Reference,24.693038188990613,24.612258499015297,0.0807796899753157,0.0807796899753157,0.9040805283524646,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,78,66,Feasible Quantile Projection,-11.196987117662502,-56.80105186328001,45.60406474561751,45.60406474561751,0.904077025161958,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,78,66,Risk-Constrained Convex Verifier,-11.627205301141656,-56.80105186328001,45.17384656213835,45.17384656213835,0.9040818251186774,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,78,66,Single Feasible Projection,-11.627205301141656,-56.80105186328001,45.17384656213835,45.17384656213835,0.9040818251186774,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,78,66,Trace-Anchored Reference,-56.97474235980189,-56.80105186328001,0.1736904965218855,0.0,0.9040543918722552,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,79,69,Feasible Quantile Projection,62.66006432893482,-271.2013037408615,333.8613680697963,333.8613680697963,0.9641210698333988,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,79,69,Risk-Constrained Convex Verifier,61.22880991725833,-271.2013037408615,332.4301136581198,332.4301136581198,0.9637644798463356,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,79,69,Single Feasible Projection,68.42157524878712,-271.2013037408615,339.6228789896486,339.6228789896486,0.9655464279904342,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,79,69,Trace-Anchored Reference,-273.0866204479753,-271.2013037408615,1.885316707113816,0.0,0.9007144231158688,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,80,65,Feasible Quantile Projection,0.0,-13.799903719824217,13.799903719824217,13.799903719824217,0.9041738807563472,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,80,65,Risk-Constrained Convex Verifier,0.0,-13.799903719824217,13.799903719824217,13.799903719824217,0.9041738807563472,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,80,65,Single Feasible Projection,0.0,-13.799903719824217,13.799903719824217,13.799903719824217,0.9041738807563472,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,80,65,Trace-Anchored Reference,-13.807493569671353,-13.799903719824217,0.007589849847136,0.0,0.9041699620070788,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,81,64,Feasible Quantile Projection,-66.84470261778188,-744.9296326730109,678.084930055229,678.084930055229,0.9051802074391948,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,81,64,Risk-Constrained Convex Verifier,-120.9392546768795,-744.9296326730109,623.9903779961314,623.9903779961314,0.9051726589894722,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,81,64,Single Feasible Projection,-116.27788986452651,-744.9296326730109,628.6517428084844,628.6517428084844,0.9051832037638516,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,81,64,Trace-Anchored Reference,-743.1848178228174,-744.9296326730109,1.7448148501935066,1.7448148501935066,0.904161552121328,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,82,68,Feasible Quantile Projection,0.0,41.491290966485394,41.491290966485394,0.0,0.9005492109422664,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,82,68,Risk-Constrained Convex Verifier,0.0,41.491290966485394,41.491290966485394,0.0,0.9005492109422664,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,82,68,Single Feasible Projection,0.0,41.491290966485394,41.491290966485394,0.0,0.9005492109422664,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,82,68,Trace-Anchored Reference,41.31765701866243,41.491290966485394,0.1736339478229638,0.0,0.9006041055161486,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,83,64,Feasible Quantile Projection,0.0,16.03737111726514,16.03737111726514,0.0,0.9040759202119372,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,83,64,Risk-Constrained Convex Verifier,0.2396975553710945,16.03737111726514,15.797673561894044,0.0,0.9040757600032124,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,83,64,Single Feasible Projection,0.4785893219304853,16.03737111726514,15.558781795334651,0.0,0.9040756768905917,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,83,64,Trace-Anchored Reference,16.086689002877392,16.03737111726514,0.049317885612254,0.049317885612254,0.9040842903638854,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,84,67,Feasible Quantile Projection,-0.8706884037746931,36.925340168156254,37.79602857193095,0.0,0.9040675319263348,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,84,67,Risk-Constrained Convex Verifier,-2.6307944550935645,36.925340168156254,39.55613462324982,0.0,0.9040625651071424,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,84,67,Single Feasible Projection,-2.6307944550935645,36.925340168156254,39.55613462324982,0.0,0.9040625651071424,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,84,67,Trace-Anchored Reference,37.04653252159915,36.925340168156254,0.1211923534428933,0.1211923534428933,0.904071103325102,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,85,66,Feasible Quantile Projection,0.0,-116.52620099730848,116.52620099730848,116.52620099730848,0.9044653890723886,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,85,66,Risk-Constrained Convex Verifier,0.0,-116.52620099730848,116.52620099730848,116.52620099730848,0.9044653890723886,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,85,66,Single Feasible Projection,0.0,-116.52620099730848,116.52620099730848,116.52620099730848,0.9044653890723886,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,85,66,Trace-Anchored Reference,-116.5808947724654,-116.52620099730848,0.0546937751569203,0.0,0.9041378070786744,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,86,64,Feasible Quantile Projection,7.275957614183426e-12,14.568157292960676,14.5681572929534,0.0,0.9041410105170468,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,86,64,Risk-Constrained Convex Verifier,1.1267216194682987,14.568157292960676,13.44143567349238,0.0,0.9041402226295848,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,86,64,Single Feasible Projection,2.4665391547605395,14.568157292960676,12.101618138200138,0.0,0.9041397564948656,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,86,64,Trace-Anchored Reference,14.582909539087268,14.568157292960676,0.0147522461265907,0.0147522461265907,0.9041480031435212,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,87,68,Feasible Quantile Projection,6.095749808548135,28.07212913742842,21.976379328880284,0.0,0.9007106728972206,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,87,68,Risk-Constrained Convex Verifier,-2.250116912611702,28.07212913742842,30.32224605004012,0.0,0.900704815014432,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
0,15-42-80-116,0.03,87,68,Single Feasible Projection,0.0,28.07212913742842,28.07212913742842,0.0,0.9007055836015753,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
