day,conversion_scenario,conversion_scale_factor,event_slot,counterfactual_method,settlement_payment_usd,independent_realized_value_usd,absolute_error_usd,overpayment_usd,maximum_post_contingency_loading,credible_line_contingencies,evaluation_schema_version,certified_checksum,payment_evaluation_profile_checksum,certificate_used_scale
71,heldout-interior-low,0.8,67,Risk-Constrained Convex Verifier,-11.332166578617034,32.096662684885814,43.42882926350285,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,67,Payment-Certified N-1 Verifier,-11.332166643904202,32.096662684885814,43.428829328790016,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,68,Feasible Quantile Projection,-9.98321504658452,-13.697297637405429,3.714082590820908,3.714082590820908,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,68,Single Feasible Projection,-17.074514996867947,-13.697297637405429,3.37721735946252,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,68,Risk-Constrained Convex Verifier,-17.074514418645776,-13.697297637405429,3.377216781240349,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,68,Payment-Certified N-1 Verifier,-17.07451501547621,-13.697297637405429,3.3772173780707817,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,69,Feasible Quantile Projection,-8.473790739981268,-15.700681660346165,7.2268909203648946,7.2268909203648946,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,69,Single Feasible Projection,-12.82242920769204,-15.700681660346165,2.878252452654124,2.878252452654124,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,69,Risk-Constrained Convex Verifier,-12.822429059577187,-15.700681660346165,2.878252600768974,2.878252600768974,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,69,Payment-Certified N-1 Verifier,-12.822429225836458,-15.700681660346165,2.8782524345097045,2.8782524345097045,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,70,Feasible Quantile Projection,-10.600469585262545,-19.25741046089206,8.656940875629516,8.656940875629516,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,70,Single Feasible Projection,-10.705196167093163,-19.25741046089206,8.552214293798897,8.552214293798897,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,70,Risk-Constrained Convex Verifier,-11.444926685429891,-19.25741046089206,7.812483775462169,7.812483775462169,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,70,Payment-Certified N-1 Verifier,-12.757387788706184,-19.25741046089206,6.500022672185878,6.500022672185878,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,71,Feasible Quantile Projection,-10.491874115992688,-19.28648688118483,8.794612765192142,8.794612765192142,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,71,Single Feasible Projection,0.0203859319590264,-19.28648688118483,19.30687281314385,19.30687281314385,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,71,Risk-Constrained Convex Verifier,-6.543863142609553,-19.28648688118483,12.742623738575276,12.742623738575276,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-low,0.8,71,Payment-Certified N-1 Verifier,-18.172252475738787,-19.28648688118483,1.114234405446041,1.114234405446041,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,64,Feasible Quantile Projection,-22.18779334266219,1.916920169680452,24.10471351234264,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,64,Single Feasible Projection,-22.907956445045784,1.916920169680452,24.82487661472624,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,64,Risk-Constrained Convex Verifier,-22.90795640252145,1.916920169680452,24.8248765722019,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,64,Payment-Certified N-1 Verifier,-22.90795650155087,1.916920169680452,24.824876671231323,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,65,Feasible Quantile Projection,-21.21323774069424,9.3371770721933,30.55041481288754,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,65,Single Feasible Projection,-19.090908391808625,9.3371770721933,28.428085464001924,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,65,Risk-Constrained Convex Verifier,-19.09091007388633,9.3371770721933,28.428087146079637,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,65,Payment-Certified N-1 Verifier,-19.090908445501555,9.3371770721933,28.428085517694853,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,66,Feasible Quantile Projection,-17.303778386807608,25.86164399196969,43.16542237877729,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,66,Single Feasible Projection,-8.278341067891233,25.86164399196969,34.13998505986092,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,66,Risk-Constrained Convex Verifier,-8.278343995023533,25.86164399196969,34.13998798699322,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,66,Payment-Certified N-1 Verifier,-8.278341117124,25.86164399196969,34.139985109093686,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,67,Feasible Quantile Projection,-12.227840216652112,48.28426219194807,60.512102408600185,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,67,Single Feasible Projection,-17.000499388474054,48.28426219194807,65.28476158042213,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,67,Risk-Constrained Convex Verifier,-17.000499315287016,48.28426219194807,65.28476150723509,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,67,Payment-Certified N-1 Verifier,-17.00049941321413,48.28426219194807,65.2847616051622,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,68,Feasible Quantile Projection,-14.969223140984468,-20.523630608051462,5.554407467066994,5.554407467066994,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,68,Single Feasible Projection,-25.610599782843565,-20.523630608051462,5.086969174792102,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,68,Risk-Constrained Convex Verifier,-25.61059892035155,-20.523630608051462,5.086968312300087,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,68,Payment-Certified N-1 Verifier,-25.610599810817803,-20.523630608051462,5.0869692027663405,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,69,Feasible Quantile Projection,-12.70508668108414,-23.55327193787889,10.84818525679475,10.84818525679475,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,69,Single Feasible Projection,-19.234806517739344,-23.55327193787889,4.318465420139546,4.318465420139546,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,69,Risk-Constrained Convex Verifier,-19.234806301246863,-23.55327193787889,4.318465636632027,4.318465636632027,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,69,Payment-Certified N-1 Verifier,-19.23480654501509,-23.55327193787889,4.3184653928638,4.3184653928638,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,70,Feasible Quantile Projection,-15.895104949004237,-28.87083456060645,12.97572961160222,12.97572961160222,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,70,Single Feasible Projection,-16.021770592302346,-28.87083456060645,12.849063968304108,12.849063968304108,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,70,Risk-Constrained Convex Verifier,-17.13391554554437,-28.87083456060645,11.736919015062083,11.736919015062083,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,70,Payment-Certified N-1 Verifier,-19.107485608405117,-28.87083456060645,9.76334895220134,9.76334895220134,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,71,Feasible Quantile Projection,-15.732211745100358,-28.91772105615564,13.185509311055284,13.185509311055284,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,71,Single Feasible Projection,0.0766269332380034,-28.91772105615564,28.99434798939365,28.99434798939365,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,71,Risk-Constrained Convex Verifier,-9.77977105557693,-28.91772105615564,19.137950000578712,19.137950000578712,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
71,heldout-interior-high,1.2,71,Payment-Certified N-1 Verifier,-27.25278650460132,-28.91772105615564,1.6649345515543246,1.6649345515543246,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,64,Feasible Quantile Projection,-4.069932424208673,45.68734794127886,49.75728036548753,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,64,Single Feasible Projection,25.70700248882349,45.68734794127886,19.980345452455367,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,64,Risk-Constrained Convex Verifier,25.70699730310662,45.68734794127886,19.98035063817224,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,64,Payment-Certified N-1 Verifier,25.707002435432514,45.68734794127886,19.980345505846344,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,65,Feasible Quantile Projection,-5.5468780537557905,40.615081073890906,46.161959127646696,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,65,Single Feasible Projection,15.239408166395151,40.615081073890906,25.375672907495755,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,65,Risk-Constrained Convex Verifier,14.85057721339399,40.615081073890906,25.764503860496916,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,65,Payment-Certified N-1 Verifier,14.160582885497206,40.615081073890906,26.4544981883937,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,66,Feasible Quantile Projection,-5.037058779133076,29.39985906282709,34.43691784196017,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,66,Single Feasible Projection,12.70838652781822,29.39985906282709,16.69147253500887,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,66,Risk-Constrained Convex Verifier,5.0513782308735244,29.39985906282709,24.348480831953566,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,66,Payment-Certified N-1 Verifier,-8.522903159029738,29.39985906282709,37.92276222185683,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,67,Feasible Quantile Projection,-7.492448078359303,-13.913081178121502,6.420633099762199,6.420633099762199,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,67,Single Feasible Projection,-2.4652619458775007,-13.913081178121502,11.447819232244,11.447819232244,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,67,Risk-Constrained Convex Verifier,-6.324796815209993,-13.913081178121502,7.588284362911509,7.588284362911509,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,67,Payment-Certified N-1 Verifier,-13.17378689850375,-13.913081178121502,0.7392942796177522,0.7392942796177522,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,68,Feasible Quantile Projection,-9.037749152723336,-16.37647260393169,7.338723451208352,7.338723451208352,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,68,Single Feasible Projection,3.1836716012767283,-16.37647260393169,19.560144205208417,19.560144205208417,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,68,Risk-Constrained Convex Verifier,-3.629279691276679,-16.37647260393169,12.74719291265501,12.74719291265501,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,68,Payment-Certified N-1 Verifier,-15.691218117101016,-16.37647260393169,0.6852544868306722,0.6852544868306722,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,69,Feasible Quantile Projection,-6.849010435294986,-13.38230127874158,6.5332908434465935,6.5332908434465935,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,69,Single Feasible Projection,-5.990998415278227,-13.38230127874158,7.391302863463352,7.391302863463352,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,69,Risk-Constrained Convex Verifier,-8.388495471857823,-13.38230127874158,4.993805806883756,4.993805806883756,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,69,Payment-Certified N-1 Verifier,-12.643007000706348,-13.38230127874158,0.7392942780352314,0.7392942780352314,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,70,Feasible Quantile Projection,-7.335284157827118,-13.571609262231505,6.236325104404386,6.236325104404386,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,70,Single Feasible Projection,-12.83231496737244,-13.571609262231505,0.7392942948590644,0.7392942948590644,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,70,Risk-Constrained Convex Verifier,-12.832314513223537,-13.571609262231505,0.7392947490079678,0.7392947490079678,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,70,Payment-Certified N-1 Verifier,-12.832314988892904,-13.571609262231505,0.7392942733386008,0.7392942733386008,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,71,Feasible Quantile Projection,-4.937438920875138,-8.979908880543007,4.042469959667869,4.042469959667869,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,71,Single Feasible Projection,-8.240614585683943,-8.979908880543007,0.7392942948590644,0.7392942948590644,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,71,Risk-Constrained Convex Verifier,-8.240614312848265,-8.979908880543007,0.739294567694742,0.739294567694742,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-low,0.8,71,Payment-Certified N-1 Verifier,-8.240614600461413,-8.979908880543007,0.7392942800815945,0.7392942800815945,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,64,Feasible Quantile Projection,-6.10489863631301,68.67808551361122,74.78298414992423,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,64,Single Feasible Projection,38.61909098153592,68.67808551361122,30.058994532075303,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,64,Risk-Constrained Convex Verifier,38.61908318046335,68.67808551361122,30.059002333147873,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,64,Payment-Certified N-1 Verifier,38.6190909012621,68.67808551361122,30.058994612349125,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
