assignment_id,assignment_type,region_to_bus_mapping,peak_dc_penetration,day,peak_event_slot,counterfactual_method,payment_usd,realized_value_usd,absolute_error_usd,overpayment_usd,maximum_line_loading,data_center_lmp_spread_usd_per_mwh,dc_power_scale,schema_version,profile_checksum
24,co-located four-region control,80-80-80-80,0.03,61,67,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,61,67,Single Feasible Projection,-31.353814455349493,0.0,31.353814455349493,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,61,67,Risk-Constrained Convex Verifier,-39.59810828319496,0.0,39.59810828319496,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,61,67,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,62,69,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,62,69,Single Feasible Projection,6.882313715028431,0.0,6.882313715028431,6.882313715028431,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,62,69,Risk-Constrained Convex Verifier,1.612005527367728,0.0,1.612005527367728,1.612005527367728,1.0000000000000002,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,62,69,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,63,71,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,63,71,Single Feasible Projection,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,63,71,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,63,71,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,64,64,Feasible Quantile Projection,0.0,284.21005323706413,284.21005323706413,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,64,64,Single Feasible Projection,60.97804867111881,284.21005323706413,223.2320045659453,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,64,64,Risk-Constrained Convex Verifier,92.71541319304195,284.21005323706413,191.49464004402216,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,64,64,Trace-Anchored Reference,203.95567712624324,284.21005323706413,80.25437611082089,0.0,1.0000000000000002,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,65,65,Feasible Quantile Projection,-15.108950856336378,0.0,15.108950856336378,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,65,65,Single Feasible Projection,-5.684791106015837,0.0,5.684791106015837,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,65,65,Risk-Constrained Convex Verifier,-4.422913359772792,0.0,4.422913359772792,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,65,65,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,66,64,Feasible Quantile Projection,-11.407246514134386,508.7814187938821,520.1886653080164,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,66,64,Single Feasible Projection,114.6598436486256,508.7814187938821,394.1215751452564,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,66,64,Risk-Constrained Convex Verifier,122.8820803962608,508.7814187938821,385.8993383976213,0.0,1.0000000000000002,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,66,64,Trace-Anchored Reference,366.1933505335928,508.7814187938821,142.58806826028922,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,67,69,Feasible Quantile Projection,-1.5879659353086026,0.0,1.5879659353086026,0.0,1.0,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,67,69,Single Feasible Projection,-0.8433414730789082,0.0,0.8433414730789082,0.0,1.0000000000000002,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,67,69,Risk-Constrained Convex Verifier,-0.6561413073177391,0.0,0.6561413073177391,0.0,1.0,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,67,69,Trace-Anchored Reference,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,68,67,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,68,67,Single Feasible Projection,-15.217634213289784,0.0,15.217634213289784,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,68,67,Risk-Constrained Convex Verifier,-11.839709922674956,0.0,11.839709922674956,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,68,67,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,69,69,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,69,69,Single Feasible Projection,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,69,69,Risk-Constrained Convex Verifier,-19.890252307930496,0.0,19.890252307930496,0.0,1.0000000000000002,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,69,69,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,70,71,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,70,71,Single Feasible Projection,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,70,71,Risk-Constrained Convex Verifier,-0.4067530010834161,0.0,0.4067530010834161,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,70,71,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,71,64,Feasible Quantile Projection,0.0,285.996738756312,285.996738756312,0.0,1.0000000000000002,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,71,64,Single Feasible Projection,76.33963907903671,285.996738756312,209.65709967727528,0.0,1.0000000000000009,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,71,64,Risk-Constrained Convex Verifier,104.95207769323132,285.996738756312,181.04466106308064,0.0,1.0000000000000002,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,71,64,Trace-Anchored Reference,205.23939742345283,285.996738756312,80.75734133285914,0.0,1.0000000000000002,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,72,67,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,72,67,Single Feasible Projection,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,72,67,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,72,67,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,73,64,Feasible Quantile Projection,0.0,272.49091892643264,272.49091892643264,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,73,64,Single Feasible Projection,64.64824827287157,272.49091892643264,207.84267065356107,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,73,64,Risk-Constrained Convex Verifier,93.70187407149932,272.49091892643264,178.7890448549333,0.0,1.0000000000000009,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,73,64,Trace-Anchored Reference,195.5355660220557,272.49091892643264,76.95535290437692,0.0,1.0000000000000009,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,74,66,Feasible Quantile Projection,0.0,264.44316805226845,264.44316805226845,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,74,66,Single Feasible Projection,26.869543216496822,264.44316805226845,237.5736248357716,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,74,66,Risk-Constrained Convex Verifier,22.896217222809355,264.44316805226845,241.5469508294591,0.0,1.0000000000000002,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,74,66,Trace-Anchored Reference,189.94950819603764,264.44316805226845,74.4936598562308,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,75,67,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,75,67,Single Feasible Projection,-139.44626694202998,0.0,139.44626694202998,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,75,67,Risk-Constrained Convex Verifier,-102.0899881689711,0.0,102.0899881689711,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,75,67,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,76,70,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.000000000000001,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,76,70,Single Feasible Projection,-13.00852669040978,0.0,13.00852669040978,0.0,1.0000000000000002,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,76,70,Risk-Constrained Convex Verifier,-22.65395058401191,0.0,22.65395058401191,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,76,70,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.000000000000001,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,77,64,Feasible Quantile Projection,-8.547683820288512,264.3636361667486,272.91131998703713,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,77,64,Single Feasible Projection,-6.171951165215432,264.3636361667486,270.53558733196405,0.0,1.0000000000000009,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,77,64,Risk-Constrained Convex Verifier,-4.801936387008027,264.3636361667486,269.16557255375665,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,77,64,Trace-Anchored Reference,190.76905273958076,264.3636361667486,73.59458342716789,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,78,64,Feasible Quantile Projection,0.0,424.666053383542,424.666053383542,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,78,64,Single Feasible Projection,5.265974962787368,424.666053383542,419.40007842075465,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,78,64,Risk-Constrained Convex Verifier,48.59064444135947,424.666053383542,376.07540894218255,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,78,64,Trace-Anchored Reference,305.5478173292886,424.666053383542,119.11823605425344,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,79,69,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,79,69,Single Feasible Projection,-8.200008504183643,0.0,8.200008504183643,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,79,69,Risk-Constrained Convex Verifier,-28.95328505081125,0.0,28.95328505081125,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,79,69,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,80,65,Feasible Quantile Projection,-1.1212341317241226,398.4101471996,399.53138133132416,0.0,1.0000000000000009,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,80,65,Single Feasible Projection,13.728509790869794,398.4101471996,384.68163740873024,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,80,65,Risk-Constrained Convex Verifier,61.76060764548311,398.4101471996,336.6495395541169,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,80,65,Trace-Anchored Reference,286.1452295032377,398.4101471996,112.26491769636232,0.0,1.0000000000000002,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,81,68,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,81,68,Single Feasible Projection,-68.96379148752021,0.0,68.96379148752021,0.0,1.0000000000000002,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,81,68,Risk-Constrained Convex Verifier,-53.655599479920056,0.0,53.655599479920056,0.0,1.0000000000000002,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,81,68,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,82,68,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,82,68,Single Feasible Projection,139.87288550914673,0.0,139.87288550914673,139.87288550914673,1.000000000000001,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,82,68,Risk-Constrained Convex Verifier,26.369378427916672,0.0,26.369378427916672,26.369378427916672,1.0,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,82,68,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,83,64,Feasible Quantile Projection,0.0,555.2708949404259,555.2708949404259,0.0,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,83,64,Single Feasible Projection,250.02809741086455,555.2708949404259,305.24279752956136,0.0,1.0000000000000002,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,83,64,Risk-Constrained Convex Verifier,241.87845258321795,555.2708949404259,313.392442357208,0.0,1.0000000000000009,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,83,64,Trace-Anchored Reference,399.3301526727755,555.2708949404259,155.94074226765042,0.0,1.0000000000000009,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,84,66,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,84,66,Single Feasible Projection,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,84,66,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,84,66,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,85,66,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,85,66,Single Feasible Projection,39.15508570647944,0.0,39.15508570647944,39.15508570647944,1.0000000000000002,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,85,66,Risk-Constrained Convex Verifier,9.17107490253511,0.0,9.17107490253511,9.17107490253511,1.0,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,85,66,Trace-Anchored Reference,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,86,65,Feasible Quantile Projection,-0.327494979774201,411.1423331792576,411.46982815903175,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,86,65,Single Feasible Projection,57.05703588260258,411.1423331792576,354.08529729665497,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,86,65,Risk-Constrained Convex Verifier,59.43510373351455,411.1423331792576,351.707229445743,0.0,1.0000000000000004,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,86,65,Trace-Anchored Reference,295.3146829964789,411.1423331792576,115.8276501827786,0.0,1.0000000000000002,0.0,0.6452619718309855,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
24,co-located four-region control,80-80-80-80,0.03,87,68,Feasible Quantile Projection,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.6587049295774642,5,0e4ef9cfce3d1a15a69e6d6b31fd10aca6b18a91d0b0de0800065fa4d7201736
