day,baseline_quality,allocation_method,participant,participant_bus,participant_payment_usd,oracle_shapley_value_usd,participant_absolute_error_usd,total_payment_usd,estimated_grand_value_usd,realized_grand_value_usd,budget_residual_usd,total_value_error_usd,settlement_schema_version,estimator_checksum
71,Risk-Constrained Convex Verifier,Exact Shapley net value,2,42,-983.081396563166,-657.6730847695388,325.40831179362715,-16.039541518424812,-16.039541518424812,1640.9314297975834,0.0,-1656.9709713160082,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
71,Risk-Constrained Convex Verifier,Exact Shapley net value,3,80,0.0,506.81234656912267,506.81234656912267,-16.039541518424812,-16.039541518424812,1640.9314297975834,0.0,-1656.9709713160082,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
71,Risk-Constrained Convex Verifier,Exact Shapley net value,4,116,0.0,398.866586226233,398.866586226233,-16.039541518424812,-16.039541518424812,1640.9314297975834,0.0,-1656.9709713160082,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Nodal signed linear,1,15,720.8626797171898,721.7550559031112,0.8923761859213073,279.0287725024432,279.02877250243546,279.02877250243546,7.73070496506989e-12,7.73070496506989e-12,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Nodal signed linear,2,42,-590.1571616877521,-591.0727966054312,0.9156349176790854,279.0287725024432,279.02877250243546,279.02877250243546,7.73070496506989e-12,7.73070496506989e-12,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Nodal signed linear,3,80,69.66450502390374,69.67289965958389,0.008394635680147644,279.0287725024432,279.02877250243546,279.02877250243546,7.73070496506989e-12,7.73070496506989e-12,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Nodal signed linear,4,116,78.65874944910172,78.67361354517166,0.014864096069942434,279.0287725024432,279.02877250243546,279.02877250243546,7.73070496506989e-12,7.73070496506989e-12,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Standalone avoided cost,1,15,719.8458685422229,721.7550559031112,1.909187360888268,275.03390734769346,279.02877250243546,279.02877250243546,-3.9948651547420013,-3.9948651547420013,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Standalone avoided cost,2,42,-593.1352156675275,-591.0727966054312,2.0624190620962963,275.03390734769346,279.02877250243546,279.02877250243546,-3.9948651547420013,-3.9948651547420013,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Standalone avoided cost,3,80,69.66450502389853,69.67289965958389,0.008394635685363028,275.03390734769346,279.02877250243546,279.02877250243546,-3.9948651547420013,-3.9948651547420013,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Standalone avoided cost,4,116,78.65874944909956,78.67361354517166,0.014864096072102484,275.03390734769346,279.02877250243546,279.02877250243546,-3.9948651547420013,-3.9948651547420013,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Leave-one-out marginal,1,15,723.6177258004827,721.7550559031112,1.8626698973715747,282.88408526663625,279.02877250243546,279.02877250243546,3.8553127642007894,3.8553127642007894,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Leave-one-out marginal,2,42,-589.0568950068555,-591.0727966054312,2.015901598575738,282.88408526663625,279.02877250243546,279.02877250243546,3.8553127642007894,3.8553127642007894,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Leave-one-out marginal,3,80,69.6645050239058,69.67289965958389,0.00839463567808707,282.88408526663625,279.02877250243546,279.02877250243546,3.8553127642007894,3.8553127642007894,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Leave-one-out marginal,4,116,78.6587494491032,78.67361354517166,0.014864096068464505,282.88408526663625,279.02877250243546,279.02877250243546,3.8553127642007894,3.8553127642007894,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Exact Shapley net value,1,15,721.7550559031112,721.7550559031112,0.0,279.02877250243546,279.02877250243546,279.02877250243546,0.0,0.0,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Exact Shapley net value,2,42,-591.0727966054312,-591.0727966054312,0.0,279.02877250243546,279.02877250243546,279.02877250243546,0.0,0.0,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Exact Shapley net value,3,80,69.67289965958389,69.67289965958389,0.0,279.02877250243546,279.02877250243546,279.02877250243546,0.0,0.0,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Trace-Anchored Reference,Exact Shapley net value,4,116,78.67361354517166,78.67361354517166,0.0,279.02877250243546,279.02877250243546,279.02877250243546,0.0,0.0,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Nodal signed linear,1,15,623.0436705558292,721.7550559031112,98.71138534728198,-7.949610867410684,-7.949610867395677,279.02877250243546,-1.5006662579253316e-11,-286.97838336984614,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Nodal signed linear,2,42,-630.9932814232399,-591.0727966054312,39.92048481780864,-7.949610867410684,-7.949610867395677,279.02877250243546,-1.5006662579253316e-11,-286.97838336984614,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Nodal signed linear,3,80,0.0,69.67289965958389,69.67289965958389,-7.949610867410684,-7.949610867395677,279.02877250243546,-1.5006662579253316e-11,-286.97838336984614,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Nodal signed linear,4,116,0.0,78.67361354517166,78.67361354517166,-7.949610867410684,-7.949610867395677,279.02877250243546,-1.5006662579253316e-11,-286.97838336984614,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
