network,load_multiplier,day,mechanism,baseline_quality,payment_usd,realized_grid_value_usd,absolute_error_usd,normalized_absolute_error,overpayment_usd,congested_interval_share,native_max_line_loading,native_congested_lines,peak_dc_penetration_of_native_load,thermal_rating_normalization_factor,selected_critical_line,data_center_bus_indices_zero_based,settlement_schema_version,settlement_generator_segments,evaluation_generator_segments,estimator_checksum,checkpoint_schema_version,panel_checksum
IEEE 300-bus,1.02,100,Uniform signed net,Trace-Anchored Reference,2038.243166208826,2030.2809099927545,7.962256216071637,0.003921751013311775,7.962256216071637,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,101,Nodal exact net value,Risk-Constrained Convex Verifier,0.0,-1225.2552400829736,1225.2552400829736,1.0,1225.2552400829736,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,101,Nodal gross,Risk-Constrained Convex Verifier,2860.607507409106,-1225.2552400829736,4085.8627474920795,3.334703344925411,4085.8627474920795,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,101,Nodal signed linear,Risk-Constrained Convex Verifier,0.0,-1225.2552400829736,1225.2552400829736,1.0,1225.2552400829736,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,101,Uniform gross,Risk-Constrained Convex Verifier,2860.607507409106,-1225.2552400829736,4085.8627474920795,3.334703344925411,4085.8627474920795,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,101,Uniform signed net,Risk-Constrained Convex Verifier,0.0,-1225.2552400829736,1225.2552400829736,1.0,1225.2552400829736,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,101,Nodal exact net value,Trace-Anchored Reference,-1203.016462148371,-1225.2552400829736,22.238777934602695,0.018150322648770468,22.238777934602695,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,101,Nodal gross,Trace-Anchored Reference,6882.6930542266455,-1225.2552400829736,8107.948294309619,6.617354514444315,8107.948294309619,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,101,Nodal signed linear,Trace-Anchored Reference,-1188.5483765574718,-1225.2552400829736,36.70686352550183,0.029958544411543234,36.70686352550183,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,101,Uniform gross,Trace-Anchored Reference,6882.6930542266455,-1225.2552400829736,8107.948294309619,6.617354514444315,8107.948294309619,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,101,Uniform signed net,Trace-Anchored Reference,-1188.5483765574713,-1225.2552400829736,36.706863525502285,0.029958544411543605,36.706863525502285,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,102,Nodal exact net value,Risk-Constrained Convex Verifier,899.2256966761779,-1580.415521862713,2479.641218538891,1.5689805524159435,2479.641218538891,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,102,Nodal gross,Risk-Constrained Convex Verifier,1066.8677714152875,-1580.415521862713,2647.283293278,1.6750552349409054,2647.283293278,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,102,Nodal signed linear,Risk-Constrained Convex Verifier,900.3360053185581,-1580.415521862713,2480.751527181271,1.5696830946442502,2480.751527181271,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,102,Uniform gross,Risk-Constrained Convex Verifier,1066.8677714152875,-1580.415521862713,2647.283293278,1.6750552349409054,2647.283293278,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,102,Uniform signed net,Risk-Constrained Convex Verifier,900.3360053185581,-1580.415521862713,2480.751527181271,1.5696830946442502,2480.751527181271,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,102,Nodal exact net value,Trace-Anchored Reference,-1584.8279134980694,-1580.415521862713,4.412391635356471,0.002791918691203392,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,102,Nodal gross,Trace-Anchored Reference,1883.1837698288914,-1580.415521862713,3463.5992916916043,2.1915750913464387,3463.5992916916043,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,102,Nodal signed linear,Trace-Anchored Reference,-1582.427774927278,-1580.415521862713,2.0122530645651295,0.0012732430406615111,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,102,Uniform gross,Trace-Anchored Reference,1883.1837698288914,-1580.415521862713,3463.5992916916043,2.1915750913464387,3463.5992916916043,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,102,Uniform signed net,Trace-Anchored Reference,-1582.4277749272778,-1580.415521862713,2.012253064564902,0.0012732430406613674,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,103,Nodal exact net value,Risk-Constrained Convex Verifier,933.0779226761078,2324.7487441505655,1391.6708214744576,0.5986327877264677,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,103,Nodal gross,Risk-Constrained Convex Verifier,940.7568918705344,2324.7487441505655,1383.991852280031,0.5953296483167795,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,103,Nodal signed linear,Risk-Constrained Convex Verifier,933.37579398612,2324.7487441505655,1391.3729501644455,0.5985046571873022,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,103,Uniform gross,Risk-Constrained Convex Verifier,940.7568918705344,2324.7487441505655,1383.991852280031,0.5953296483167795,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,103,Uniform signed net,Risk-Constrained Convex Verifier,933.37579398612,2324.7487441505655,1391.3729501644455,0.5985046571873022,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,103,Nodal exact net value,Trace-Anchored Reference,2333.0669409373077,2324.7487441505655,8.318196786742192,0.003578105723326913,8.318196786742192,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,103,Nodal gross,Trace-Anchored Reference,4305.511052161346,2324.7487441505655,1980.7623080107805,0.8520328543007888,1980.7623080107805,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,103,Nodal signed linear,Trace-Anchored Reference,2336.3597827244866,2324.7487441505655,11.611038573921178,0.004994534830112881,11.611038573921178,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,103,Uniform gross,Trace-Anchored Reference,4305.511052161346,2324.7487441505655,1980.7623080107805,0.8520328543007888,1980.7623080107805,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,103,Uniform signed net,Trace-Anchored Reference,2336.3597827244866,2324.7487441505655,11.611038573921178,0.004994534830112881,11.611038573921178,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,104,Nodal exact net value,Risk-Constrained Convex Verifier,0.0,1625.6056040031835,1625.6056040031835,1.0,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,104,Nodal gross,Risk-Constrained Convex Verifier,5.413384706747613,1625.6056040031835,1620.192219296436,0.9966699273837291,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,104,Nodal signed linear,Risk-Constrained Convex Verifier,4.551914400963142e-14,1625.6056040031835,1625.6056040031835,1.0,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,104,Uniform gross,Risk-Constrained Convex Verifier,5.413384706747613,1625.6056040031835,1620.192219296436,0.9966699273837291,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,104,Uniform signed net,Risk-Constrained Convex Verifier,4.555383847915096e-14,1625.6056040031835,1625.6056040031835,1.0,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,104,Nodal exact net value,Trace-Anchored Reference,1629.1942900739377,1625.6056040031835,3.5886860707541928,0.002207599470570701,3.5886860707541928,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,104,Nodal gross,Trace-Anchored Reference,1629.2032719422834,1625.6056040031835,3.5976679390998925,0.0022131247150233417,3.5976679390998925,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,104,Nodal signed linear,Trace-Anchored Reference,1629.2032719422834,1625.6056040031835,3.5976679390998925,0.0022131247150233417,3.5976679390998925,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,104,Uniform gross,Trace-Anchored Reference,1629.2032719422837,1625.6056040031835,3.59766793910012,0.0022131247150234813,3.59766793910012,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,104,Uniform signed net,Trace-Anchored Reference,1629.2032719422837,1625.6056040031835,3.59766793910012,0.0022131247150234813,3.59766793910012,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,105,Nodal exact net value,Risk-Constrained Convex Verifier,9.136438976682257,-459.4146281655412,468.5510671422235,1.0198871311807471,468.5510671422235,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,105,Nodal gross,Risk-Constrained Convex Verifier,406.88616106512495,-459.4146281655412,866.3007892306662,1.8856621799132425,866.3007892306662,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,105,Nodal signed linear,Risk-Constrained Convex Verifier,9.13643897662865,-459.4146281655412,468.55106714216987,1.0198871311806303,468.55106714216987,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,105,Uniform gross,Risk-Constrained Convex Verifier,406.88616106512495,-459.4146281655412,866.3007892306662,1.8856621799132425,866.3007892306662,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,105,Uniform signed net,Risk-Constrained Convex Verifier,9.13643897662865,-459.4146281655412,468.55106714216987,1.0198871311806303,468.55106714216987,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,105,Nodal exact net value,Trace-Anchored Reference,-461.6213672645681,-459.4146281655412,2.2067390990268905,0.004803371429069374,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,105,Nodal gross,Trace-Anchored Reference,677.6641368453345,-459.4146281655412,1137.0787650108757,2.4750599900383476,1137.0787650108757,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,105,Nodal signed linear,Trace-Anchored Reference,-459.9405719860986,-459.4146281655412,0.5259438205573588,0.0011448129604785789,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,105,Uniform gross,Trace-Anchored Reference,677.6641368453345,-459.4146281655412,1137.0787650108757,2.4750599900383476,1137.0787650108757,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,105,Uniform signed net,Trace-Anchored Reference,-459.94057198609835,-459.4146281655412,0.5259438205571314,0.001144812960478084,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,106,Nodal exact net value,Risk-Constrained Convex Verifier,-1.4551915228366852e-10,648.6977679878473,648.6977679879928,1.0000000000002243,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,106,Nodal gross,Risk-Constrained Convex Verifier,12.525246040663504,648.6977679878473,636.1725219471838,0.9806917078202462,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,106,Nodal signed linear,Risk-Constrained Convex Verifier,-4.618527782440651e-14,648.6977679878473,648.6977679878473,1.0,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,106,Uniform gross,Risk-Constrained Convex Verifier,12.525246040663504,648.6977679878473,636.1725219471838,0.9806917078202462,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,106,Uniform signed net,Risk-Constrained Convex Verifier,-4.5976284659132726e-14,648.6977679878473,648.6977679878473,1.0,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,106,Nodal exact net value,Trace-Anchored Reference,650.1274626523664,648.6977679878473,1.4296946645190474,0.0022039457125831072,1.4296946645190474,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,106,Nodal gross,Trace-Anchored Reference,834.7979244161538,648.6977679878473,186.1001564283065,0.286882683449888,186.1001564283065,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,106,Nodal signed linear,Trace-Anchored Reference,650.1334662137933,648.6977679878473,1.4356982259459983,0.0022132005022913763,1.4356982259459983,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,106,Uniform gross,Trace-Anchored Reference,834.7979244161537,648.6977679878473,186.10015642830638,0.2868826834498878,186.10015642830638,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,106,Uniform signed net,Trace-Anchored Reference,650.1334662137932,648.6977679878473,1.4356982259458846,0.002213200502291201,1.4356982259458846,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,107,Nodal exact net value,Risk-Constrained Convex Verifier,0.0,652.7520201198349,652.7520201198349,1.0,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,107,Nodal gross,Risk-Constrained Convex Verifier,460.9866477434282,652.7520201198349,191.76537237640673,0.2937798221462442,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,107,Nodal signed linear,Risk-Constrained Convex Verifier,4.574118861455645e-14,652.7520201198349,652.7520201198349,1.0,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,107,Uniform gross,Risk-Constrained Convex Verifier,460.9866477434282,652.7520201198349,191.76537237640673,0.2937798221462442,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,107,Uniform signed net,Risk-Constrained Convex Verifier,4.5976284659132726e-14,652.7520201198349,652.7520201198349,1.0,0.0,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE 300-bus,1.02,107,Nodal exact net value,Trace-Anchored Reference,653.356316452293,652.7520201198349,0.6042963324580342,0.0009257670812678526,0.6042963324580342,0.0,0.12654545454545457,0,0.06,1.0,399,19;89;169;259,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
