anchor,relative_to_anchor,homogeneous_scale_factor,peak_mw,minimum_scaled_capacity_slack_mwh,event_native_mwh,event_counterfactual_mwh,event_gross_reduction_mwh,fixed_gpu_nameplate_respected,interpretation
fixed_nameplate_certified_scale,0.5,1.516592386978052,0.026168515325447273,14.743457871168639,0.29486494433611704,0.0,0.29486494433611704,True,deployable anchor neighborhood
fixed_nameplate_certified_scale,0.75,2.2748885804670778,0.039252772988170904,22.115186806752956,0.44229741650417553,0.0,0.44229741650417553,True,deployable anchor neighborhood
fixed_nameplate_certified_scale,1.0,3.033184773956104,0.052337030650894546,29.486915742337278,0.5897298886722341,0.0,0.5897298886722341,True,deployable anchor neighborhood
fixed_nameplate_certified_scale,1.25,3.79148096744513,0.06542128831361818,36.858644677921596,0.7371623608402926,0.0,0.7371623608402926,False,homogeneous diagnostic stress
