day,region,trace_available,realtime_inference_mwh,elastic_inference_mwh,batch_gpu_mwh,total_mwh,observed_execution_mwh,initial_batch_backlog_mwh
63,2,1,8.652191889105527,130.72741159178838,149.57980744679526,288.9594109276892,241.22580572537927,0.0
63,3,1,8.743307147111828,130.31619218704986,147.91991898924474,286.97941832340643,244.09601464013696,0.0
64,0,1,9.489124381484018,205.09512012066685,92.71103488873712,307.29527939088797,311.0075903187318,49.45092322698049
64,1,1,10.027001058049578,205.50809119858252,72.36712952788557,287.9022217845177,301.9983472309177,46.84620218538591
64,2,1,9.252493112202849,205.43998784062154,63.25256862161763,277.945049574442,300.7161021672067,47.7336052023096
64,3,1,10.168632310262163,205.4978071818649,67.41374688794684,283.08018638007394,300.2911367973964,42.88340368326932
65,0,1,7.071575248239959,7.374854856633332,85.16228782421103,99.60871792908432,96.42225227577146,45.73861229913675
65,1,1,6.765512739718332,7.356843700980924,100.06864798561418,114.19100442631344,98.41446919288448,32.75007673898589
65,2,1,7.222289773459993,7.357225113688857,101.72166728638334,116.30118217353218,98.83506338554456,24.96255260954483
65,3,1,7.452733681034686,7.436050406661749,84.22752392991313,99.11630801760957,89.72400598008531,25.67245326594683
66,0,1,3.425255634000554,11.09878489373888,118.20989490546992,132.73393543320935,116.91842856189032,48.92507795244966
66,1,1,3.3758556251248906,10.851431689445807,117.47235810423427,131.69964541880498,119.83820358206444,48.526611972414806
66,2,1,3.5689917193050666,10.601083689075628,115.66541170240481,129.8354871107855,108.9125930904275,42.42867139753244
66,3,1,3.2674072785025086,10.695801178212411,119.64104598528138,133.6042544419963,99.08696767941355,35.06475530347111
67,0,1,5.507599502557557,5.637378708031028,140.13708760557427,151.28206581616286,164.67339145177692,64.74058482376873
67,1,1,5.432376440715147,5.6535393057301295,125.0881124926707,136.17402823911598,150.42545993951532,60.38805380915533
67,2,1,5.625682051654405,5.640839675195608,133.69851310801698,144.965034834867,157.1415132322656,63.351565417890356
67,3,1,5.055159272569065,5.632363837241533,132.99237146592554,143.67989457573614,160.44541858101525,69.58204206605389
68,0,1,10.318485125290197,58.732429139773515,63.16000342945921,132.21091769452292,151.27181843667984,51.349259188154655
68,1,1,9.906700664688081,58.814743652704166,71.112555431706,139.83399974909824,156.82303125042023,46.136622108755965
68,2,1,11.071746970665382,58.8460194947547,55.163904128510794,125.08167059393088,150.02864872247966,51.175087020491794
68,3,1,11.332251850183859,58.753194942761,63.66934010544147,133.75478689838633,157.7228131782898,52.816518060774854
69,0,1,8.276825278912751,167.0935593896083,39.468089814555874,214.8384744830769,221.41213216356758,32.28835844599772
69,1,1,8.111080267720826,167.20738989333148,41.44397227577622,216.76244243682854,223.44382805528062,29.147590607433926
69,2,1,8.433246868355194,167.19004267831883,36.61946627377514,212.24275582044916,217.6854702038138,26.228108891942995
69,3,1,7.631856389797459,167.02080844716914,33.83874547771424,208.49141031468085,218.67259849839354,28.848491780871377
70,0,1,8.294144241132244,130.8199677422469,42.99700718339402,182.11111916677316,188.23881455460298,25.714700765507086
70,1,1,9.211992733178963,130.9230621845616,38.589647889175055,178.72470280691562,184.1309354751118,22.466204988981843
70,2,1,8.639082593069892,130.9982993728006,40.10944562912623,179.74682759499672,184.22438413309953,20.785394508578335
70,3,1,8.73665361431788,130.58448071108953,43.21718263263092,182.53831695803834,185.60551146728108,18.667303597158686
71,0,1,9.163977111169132,204.91750893633923,127.4916394046873,341.57312545219565,323.2446019476661,19.587005377677226
71,1,1,10.162233052606837,205.97693217501217,116.20952055315568,332.3486857807747,314.193166060497,17.059972320785672
71,2,1,9.81520399397385,205.52206220481017,123.1000054054465,338.4372716042305,316.9249691898082,16.30783797047551
71,3,1,9.795836704248789,205.5713068233233,123.70170686988219,339.0688503974543,322.7062061026602,15.600109087915957
72,0,1,7.431035535872256,93.14698699587458,72.07846717844836,172.65648971019522,195.58960992768408,37.91552888220681
72,1,1,7.470589446324603,92.95793343030897,67.81938957028129,168.24791244691485,190.46538528737383,35.2154920410634
72,2,1,8.004058687154048,93.34568889031128,71.11850784813481,172.46825542560015,193.6350969473876,37.820140384897755
72,3,1,7.2016934872315925,92.68936237833753,75.15521409412739,175.0462699596965,192.39632329366677,31.96275338271009
73,0,1,2.8054599836088627,121.44268204256687,87.27781329262598,211.52595531880172,195.66119021271174,14.982408664717932
73,1,1,3.384373842268735,121.57942556155928,71.8149448342148,196.7787442380428,185.58224073224585,12.998019200604437
73,2,1,3.256063782040639,121.46319357041574,74.60655991679117,199.32581726924755,188.33065788359858,16.65329886311028
73,3,1,3.074426574684824,121.4606508190295,90.54333197058045,215.07840936429477,203.25611479118135,14.61270004873982
74,0,1,3.599151576024981,87.2322082380033,87.3469184595757,178.17827827360398,168.29573639511972,30.84717377080794
74,1,1,4.129470630414827,87.52189825287698,69.73493346066772,161.38630234395953,160.5422439519676,24.194522706401397
74,2,1,4.042226005074221,87.28355768960841,58.86138233278154,150.18716602746417,136.3586525951504,27.648458248759248
74,3,1,4.083079544012859,86.82865946661323,36.327392797444624,127.23913180807071,123.0226213487681,26.434994621853203
75,0,1,9.844671657260848,75.44313697488802,115.89949602154915,201.18730465369802,189.92719911411336,40.72971564929229
75,1,1,9.213885670322039,76.02654302766354,145.48051981403643,230.720948512022,174.60481863088125,25.038581098393344
75,2,1,9.849064966600377,76.01142778331212,107.97876130539964,193.83925405531213,168.84012740325443,41.476971681073
75,3,1,9.200536225544372,75.75647457765356,68.62465855989214,153.58166936309007,156.8416024225794,30.65150508115584
76,0,1,7.9486267069344,92.87933415968152,43.13966051007198,143.9676213766879,175.6025868170609,51.98982118887687
76,1,1,7.443636281630647,93.10974981446303,47.818784283880454,148.37217037997414,172.02167649546277,81.15471097953403
76,2,1,7.321118044004501,93.03715426238638,47.028016847474774,147.38628915386565,157.5602888024764,66.47609833313068
76,3,1,7.7144958098496845,93.05714311356141,43.90101976874876,144.67265869215984,156.09427259066098,27.391572021666523
77,0,1,2.8370324799877897,1.357504333121149,151.108874924079,155.30341173718793,121.05845097337118,20.35485574850387
77,1,1,2.7493358099562997,1.2667846142193726,150.09840533229286,154.11452575646854,133.9723000088622,57.505204864045446
77,2,1,2.7862763370394736,1.2879459563113786,152.6032213934975,156.67744368684836,123.71488203183321,56.30209868451995
77,3,1,2.9529678168029374,1.2362715975847047,157.94952321245864,162.13876262684627,132.37362277385876,15.969958123165421
78,0,1,6.711309756002027,86.88410557322946,32.135488805623964,125.73090413485545,167.01032741324877,54.59981651232064
78,1,1,6.664381866529634,87.02416879542055,34.82430105145342,128.5128517134036,157.81861934307764,77.64743061165177
78,2,1,7.099813915023619,86.86485129467712,36.514267120385654,130.4789323300864,167.2425302363079,89.2646603395351
78,3,1,7.247773792908577,86.85753382124344,36.44155042283765,130.54685803698968,160.02749685069352,45.735097976152915
79,0,1,4.027096634326199,143.2123491509332,10.570135654635433,157.80958143989483,162.5800641368765,13.320393233927348
79,1,1,3.903759065697826,143.49145849476088,12.69823965346946,160.09345721392816,169.2866618991203,48.34166298197773
79,2,1,4.023367265626406,143.38748821585756,11.790896955485128,159.2017524369691,165.2487151676469,52.501062433313614
79,3,1,4.01816875168124,142.9279565347808,55.41778151145353,202.36390679791558,172.6305520726225,16.254459162449066
80,0,1,3.1284882944352286,175.22840025639368,82.58769716240386,260.94458571323275,251.84434812151687,8.54991053694565
80,1,1,2.628823520645952,174.7801273133993,83.29471290576168,260.7036637398069,258.2075720753343,39.14845829678557
80,2,1,2.8278220694110288,174.91521804399065,80.9842116880341,258.7272518014358,251.63967733067173,46.45409970263578
80,3,1,3.2243500216958103,175.4123541927903,83.15141999279123,261.78812420727735,276.91566986101384,45.987813887742114
81,0,1,2.6900897026573194,201.7279381030483,96.10428747711997,300.5223152828256,299.3322319679629,17.65014812866154
81,1,1,2.7200517898249723,202.0949560128563,81.43494094008078,286.24994874276206,291.0837181631589,41.6445499612582
81,2,1,2.762261462836263,202.32441107266968,66.54001231767879,271.6266848531847,275.317545505096,53.54167417339981
81,3,1,2.8251239276623155,201.98471361386697,86.47209232870179,291.28192987023107,311.9845886248141,30.86026823400564
82,0,1,5.847014433428468,197.09418336715922,91.23379095677991,294.1749887573676,287.6532883857128,18.84023144352417
82,1,1,6.29713793437618,196.19803302027492,107.64133263311405,310.13650358776516,309.10824503145477,36.81078054086128
82,2,1,6.2766546593205,196.87042124517166,72.29942718687073,275.4465030913629,267.7802194828545,49.850813521488526
82,3,1,5.791017397345216,196.94493798718457,82.40662175518142,285.1425771397112,271.9853777861371,10.15760947942265
83,0,1,5.858357929890337,93.933982676307,30.494007641571415,130.28634824776876,134.99014457016318,25.361931815178963
83,1,1,6.310487379153848,93.57205026927143,33.07774865126988,132.96028629969516,138.0387969896382,37.83903909717164
83,2,1,6.493551352565264,93.93261241583775,82.46797087235751,182.89413464076054,143.7109140344095,57.51709712999689
83,3,1,6.945694928225365,94.7086742653094,43.04615299410929,144.70052218764405,139.7321694222663,23.314808832996725
84,0,1,8.127805921283535,43.265239743694444,68.93108435262623,120.3241300176042,128.44458050172437,20.658135492784513
84,1,1,7.599069023311781,43.443726764610666,63.891084673049306,114.93388046097175,129.95560943134893,32.76052840722864
84,2,1,7.975438607662456,43.57983459575651,71.3582674296479,122.91354063306686,139.65176246348557,96.70031773634788
84,3,1,8.09900219863627,43.21415869362456,54.76418827915345,106.07734917141428,127.15748806032117,28.28316159837444
85,0,1,6.720364776216297,98.94219993300709,89.06410105720789,194.72666576643127,200.2622027959096,12.537685008664363
85,1,1,7.339185705243269,99.15550852151796,85.86027260911882,192.35496683588005,195.90673828511967,17.73879943685148
85,2,1,7.490987963000743,98.80418503832156,79.83882776370916,186.13400076503146,200.76582262955404,79.96209590592916
85,3,1,8.22420445161454,99.53134130279821,84.71859828529037,192.4741440397031,191.95544627543188,7.203022709467532
86,0,1,2.8570072047662247,174.7675265676409,97.7481734856323,275.37270725803944,250.2267048348479,7.002147979186075
86,1,1,2.9823365953138055,175.5985966054345,94.33172949828358,272.9126626990319,257.318442215457,14.18702798761186
86,2,1,2.955058523498276,175.03821657910083,98.51663215215575,276.50990725475486,257.1754096434118,65.3302740414065
86,3,1,2.999033996083332,174.66713026707487,99.53290918747774,277.1990734506359,249.80350684396012,7.721720473738753
87,0,1,2.754915736609399,201.49844066404512,76.72810602417283,280.9814624248273,287.9531229736819,32.148150402377546
87,1,1,2.946625064733972,201.64617451958463,49.95994863480721,254.55274821912582,272.24885083805805,29.78124847118678
87,2,1,2.602675560557632,202.4685426970787,48.415215557266,253.48643381490234,294.24411417587635,84.66477165274958
87,3,1,2.6933105210798676,202.51886092173277,54.2934186566086,259.5055900994212,279.25782119695043,35.117287080414606
88,0,1,6.008507399246766,196.88587552304125,146.94921034530864,349.84359326759665,358.40995569024017,25.17648985352302
88,1,1,6.045603316692431,196.46177284461254,188.59231568129874,391.0996918426037,358.2618683162043,12.085145852254565
88,2,1,5.965944566320722,196.54808512777822,148.23645877321744,350.75048846731636,361.23482714189385,43.907091291775714
88,3,1,6.191769142210445,197.21184212435833,152.93062988053407,356.33424114710283,354.1772822163739,15.365055982885396
89,0,1,7.066193091139123,93.64655288488774,37.42120048314279,138.13394645916966,143.9723098520093,16.610127430879473
89,1,1,6.3134115432480025,94.05022879384714,44.26215150903421,144.62579184612935,172.68589017479832,44.92296937865401
89,2,1,6.158501478240702,94.76992632092418,40.883302403958346,141.81173020312323,157.4350186655922,33.422752617198164
89,3,1,6.069985477206986,93.68061162706654,36.30108448128002,136.05168158555355,142.96395865157558,17.52201491361441
90,0,1,7.922605884415393,43.36769849816262,46.418043400322816,97.70834778290083,108.4801118209401,10.771764038039825
90,1,1,8.216731587818366,43.42161895394712,44.88678427401015,96.52513481577563,113.38800586576055,16.862871049985035
90,2,1,8.048556836412939,43.30975201934993,42.51281904043263,93.8711278961955,111.67059205092531,17.79946415472923
90,3,1,7.613421442247347,43.40389032622651,38.84249340623258,89.85980517470644,100.46954302229871,10.609737847592369
91,0,1,7.3583976046058375,98.94913599373284,102.59356837594623,208.9011019742849,151.42453501095403,5.542233338928781e-13
91,1,1,7.376889057742311,99.03293377830545,93.90453702180072,200.31435985784847,177.33149000817932,1.1368683772161603e-13
91,2,1,8.258573974518312,98.97382893497237,66.70592526586049,173.93832817535116,155.54994893278848,0.0
91,3,1,6.780882259208388,99.47733608863416,121.63192887701503,227.89014722485757,165.30705268364056,9.114931032172535e-14
92,0,1,5.751731888428081,0.0,60.92352366531631,66.67525555374439,60.32565358179569,57.4765669633314
92,1,1,5.6102701529745795,0.0,67.1266323373375,72.73690249031208,61.450622896786406,22.982869849669274
92,2,1,5.3327853447547735,0.0,51.15084551970604,56.483630864460814,55.60846385611799,18.388379242562078
92,3,1,5.549018097359801,0.0,51.90489643901392,57.453914536373716,76.52971974553222,62.58309454121712
93,0,1,5.385716952777967,0.0,53.76093322074665,59.14665017352462,62.496187483424926,63.826168935280016
93,1,1,4.974497548039457,0.0,51.797254065987104,56.77175161402656,55.801932770703914,34.26914944319496
93,2,1,4.592406773069783,0.0,61.98374454284128,66.57615131591106,58.24231219469696,19.263546250904884
93,3,1,4.988892346164794,0.0,64.01386392166515,69.00275626782994,75.23814794501047,43.50728933205857
94,0,1,1.3088954024545323,0.0,39.225584275893674,40.534479678348205,46.792381615791385,60.47663162537969
94,1,1,1.8520977305345716,0.0,44.192995175181096,46.04509290571567,52.59189474900852,35.23896828651767
94,2,1,1.8276025588472966,0.0,41.52071410305832,43.34831666190561,52.78941833078119,27.597385372118993
94,3,1,1.651813679679793,0.0,42.230723110265025,43.882536789944815,63.99228543465902,37.27189765487802
95,0,1,4.13318587271803,0.0,104.70371279168702,108.83689866440506,96.83824326181038,54.21872968793645
95,1,1,5.059835109840397,0.0,95.65058201685888,100.71041712669927,89.82458564617427,28.692166443224842
95,2,1,4.311503376875166,0.0,107.6825262542593,111.99402963113447,94.97391946610679,18.15628370324345
95,3,1,4.306375494912951,0.0,117.24216246974828,121.54853796466124,100.99379266510263,17.162149010163787
96,0,1,2.4440502532471293,0.0,82.40302301630899,84.84707326955612,98.82297598958702,66.21738509053114
96,1,1,3.060497947646962,0.0,84.74978451291241,87.81028246055938,96.83343378333117,39.57799792374986
96,2,1,2.6935082906321295,0.0,92.9590749807837,95.65258327141582,107.18821465890328,35.17639386827114
96,3,1,2.7218458421919185,0.0,83.00152654928223,85.72337239147416,101.51149069619498,37.71689430972242
97,0,1,2.9389544313855347,0.0,68.8762035848216,71.81515801620714,80.1582064674447,52.241482370500265
97,1,1,2.601785597572454,0.0,72.70390155824421,75.30568715581667,83.70419025445517,30.554846600978053
97,2,1,2.9287692994440553,0.0,80.19378962822634,83.1225589276704,84.63652617164462,23.640762480783685
97,3,1,2.8864324888634534,0.0,70.79282624408802,73.67925873295147,76.185941691246,21.92877600500162
98,0,1,2.788183400579141,0.0,9.267758878954828,12.05594227953397,19.343946466065134,43.898433919262736
98,1,1,2.1348234318893144,0.0,15.890014031899314,18.02483746378863,25.837055221121425,22.15634350233957
98,2,1,2.5783640320260286,0.0,46.131670769812736,48.710034801838766,17.69298527271045,22.12679523680946
98,3,1,2.4788859472383753,0.0,46.49823046576716,48.97711641300553,17.554257157555597,19.42209304670706
99,0,1,1.7443133245519253,0.0,33.04735977455916,34.79167309911109,16.772172847307704,36.610429732731646
99,1,1,1.6192382091429671,0.0,33.866874482858144,35.486112692001115,14.171163004241684,14.344125745006794
99,2,1,1.752478381781017,0.0,37.36791868106938,39.1203970628504,13.141409074354709,53.143844765937764
99,3,1,2.226800400087612,0.0,39.77074204816425,41.99754244825186,13.86502961889777,50.844952302157026
100,0,1,0.6172528990054695,0.0,26.43918404786678,27.05643694687225,33.292108793283475,54.62992998453512
100,1,1,0.4782491565586491,0.0,45.85922406484457,46.337473221403215,29.65852168395129,35.65907543276621
100,2,1,0.587008283906014,0.0,19.12686218831556,19.713870472221572,24.977034037765414,79.12283275443357
100,3,1,0.6281019715866848,0.0,31.182326145645327,31.81042811723201,27.744700336346522,78.97746513151115
101,0,1,0.25375246194839796,0.0,36.51876128006759,36.77251374201598,46.72276315493527,48.394258138123945
101,1,1,0.17964538543660732,0.0,36.18951504841729,36.3691604338539,44.00165861772464,52.33802697021823
101,2,1,0.16300449025344121,0.0,49.37957097736329,49.54257546761673,52.10705502455458,73.85966918888977
101,3,1,0.23215320156209834,0.0,34.109482355327145,34.341635556889244,47.970568763622474,83.04319291239678
102,0,1,0.1906357219837238,0.0,43.34658799523702,43.53722371722075,47.91987354590954,38.44400872520469
102,1,1,0.18341713332617043,0.0,44.42819237447439,44.611609507800566,46.21042351424748,44.70552878634749
102,2,1,0.1629903638568511,0.0,41.93163976816877,42.09463013202562,42.63974875842008,71.29518963195193
102,3,1,0.16598515993395738,0.0,61.310660984254575,61.476646144188535,57.34686009391492,69.41425970566362
103,0,1,0.35116809283389333,0.0,64.87298607710404,65.22415416993793,68.41525181964735,34.06135889651592
103,1,1,0.3840684704922922,0.0,66.07500323567503,66.45907170616732,69.33461531529763,43.106714779900614
103,2,1,0.30505953436372846,0.0,72.95346812957555,73.25852766393929,74.88673907726258,70.75007100555747
103,3,1,0.432451378813467,0.0,68.59549768886299,69.02794906767646,74.36610473859042,73.54404575593718
104,0,1,0.19858888326396365,0.0,18.71651641477697,18.91510529804093,25.10506369852137,30.870261246806493
104,1,1,0.20466323379771698,0.0,20.73448791795207,20.939151151749787,31.453199050577126,40.231171170770324
104,2,1,0.20059483157976127,0.0,16.980086533649313,17.180681365229074,35.44863347218965,69.12185959223422
104,3,1,0.2216572888956362,0.0,23.07299022356507,23.294647512460706,30.69363409292511,68.20589008502326
105,0,1,0.49736217114508696,0.0,8.616075877714996,9.113438048860083,14.000772780842773,24.680302846326008
105,1,1,0.4464082586445095,0.0,9.572862860017766,10.019271118662276,12.860872224410901,29.717123271942963
105,2,1,0.4770625392450787,0.0,8.402121471149751,8.87918401039483,17.33718465230035,50.85390748527368
105,3,1,0.42124914631749866,0.0,8.243128846652862,8.66437799297036,11.456359481257781,60.806903504558875
106,0,1,0.5606201750756623,0.0,10.88897794926115,11.449598124336813,18.486941959709007,19.792968114343328
106,1,1,0.6269012278765242,0.0,13.109301763655647,13.736202991532172,20.868498861499255,26.875522166194326
106,2,1,0.6708060684786298,0.0,12.951417755399081,13.622223823877711,25.11476295115042,42.39590684336815
106,3,1,0.5245554845810757,0.0,13.212786825781249,13.737342310362324,20.458369343087313,58.01492201627146
107,0,1,0.6438952829744435,0.0,54.873698244154355,55.517593527128795,38.24700807930272,12.755624278971142
107,1,1,0.47574878436219714,0.0,44.876209780640906,45.3519585650031,37.479868521418105,19.743226296227213
107,2,1,0.6263644248060996,0.0,43.258981728799746,43.885346153605845,39.906271296383835,30.9033677160954
107,3,1,0.7308997595730173,0.0,52.02343736246484,52.75433712203786,38.791124477162285,51.29389498354643
108,0,1,1.5240404225221214,0.0,47.4780382906911,49.00207871321322,60.00356244486076,30.02620972679721
108,1,1,1.6069623705061495,0.0,57.984735512928324,59.59169788343448,69.90549596229235,27.615316339812196
108,2,1,1.6967073680432074,0.0,62.15094519142518,63.847652559468386,75.87556812084621,34.88244257331739
108,3,1,2.1257401588818645,0.0,57.996435678172354,60.122175837054215,65.55291680920462,65.25710762842199
109,0,1,3.7110326370187634,0.0,66.24595612384155,69.95698876086031,74.51999220197027,19.02472599514967
109,1,1,3.4281797980947104,0.0,55.449662756180075,58.877842554274785,66.82225489815033,17.301518260954346
109,2,1,3.305732192451515,0.0,55.86861309730703,59.17434528975855,62.23538461505814,22.85452701193953
109,3,1,3.5355969177660134,0.0,61.611142888377096,65.1467398061431,70.89195496550113,59.82636665627163
110,0,1,6.100201839513261,0.0,49.011693733646325,55.111895573159586,54.817054182750965,14.461722554039719
110,1,1,5.835233018672305,0.0,42.82219119402082,48.65742421269312,46.752918470320076,9.3571059170788
110,2,1,5.893391393433845,0.0,58.232698854619805,64.12609024805366,50.06685953707175,19.79348768663996
110,3,1,5.555869399706012,0.0,39.303515733679816,44.85938513338583,39.293556835072835,54.08115149691353
111,0,1,6.42710078300532,0.0,67.73530955626998,74.1624103392753,79.67279073555486,14.756563944448319
111,1,1,6.271597409341235,0.0,73.34639157250658,79.61798898184782,73.786224759847,11.261611659451832
111,2,1,6.474000419684533,0.0,72.08955334085158,78.56355376053611,89.4699287453874,33.85271839762186
111,3,1,5.986781001291155,0.0,70.68486834182356,76.67164934311471,84.39530858076989,59.64697979522657
112,0,1,8.14886837859941,0.03336654874587296,95.51143788697237,103.69367281431765,92.29927032972411,9.24618354816877
112,1,1,7.419310626702453,0.006879555139390404,84.77271581345263,92.19890599529448,73.32557719460135,17.093375881452655
112,2,1,7.452889071397178,0.008122678039321318,67.39448254881691,74.8554942982534,75.74626874066844,22.94634341277056
112,3,1,8.597536860698337,0.03162900196528771,77.5410500492936,86.17021591195723,74.47997352884497,51.92332055757139
113,0,1,8.524051345636511,9.39952064791286,19.916465577668895,37.84003757121827,44.16407228237999,20.64058603276232
113,1,1,8.272714497505024,9.480083487666338,16.913317988621507,34.66611597379287,46.68971887112181,35.966704682145796
113,2,1,8.488650595781664,9.44173032092415,17.2043340156151,35.13471493232091,44.63818273786988,22.05556897035554
113,3,1,8.411124931295062,9.325879742488544,20.53026801475859,38.26727268854219,59.26352110090981,63.613562940683614
114,0,1,6.25382640243086,20.24915828499172,74.26439830594106,100.76738299336364,101.95240520700233,14.316551321600619
114,1,1,6.2451951741142935,20.297753089261747,67.95276463180946,94.4957128951855,95.07669987146336,23.943101784816893
114,2,1,5.877668714029038,20.152943397816387,67.07019950679634,93.10081161864177,92.12071099974153,12.552101164806556
114,3,1,6.264378820683683,20.155373138029887,69.05169753566477,95.47144949437835,102.59866035198615,42.61731452831595
115,0,1,2.8067172329053833,7.493474208800604,71.29782652500717,81.59801796671316,77.72317008007451,13.131529107961898
115,1,1,2.8491246754689357,7.523111388846684,65.16461184302977,75.53684790734539,76.88402719816534,23.362114808539022
115,2,1,3.324760448658412,7.493290565644932,61.760806080820785,72.57885709512414,76.00895591641365,13.532201783706803
115,3,1,3.2585217750473205,7.4275745687076755,77.94374637077395,88.62984271452895,89.59566509941851,35.49010367070814
116,0,1,5.30286563677689,31.49158037925898,75.8487644140739,112.64321043010978,97.33653198028503,17.006376994600554
116,1,1,5.226272314465238,31.4233216309355,69.25039141329117,105.89998535869191,99.12710297770649,22.01493551771905
116,2,1,4.7260566112089455,31.340413809348064,67.00701690891516,103.07348732947217,88.12544362798535,10.102102962417286
116,3,1,5.1594544585939515,31.379176641591364,67.24769323078083,103.78632433096614,95.70009311298148,34.52428128581854
117,0,1,6.788411628590923,18.598036798744843,47.38940868618584,72.77585711352161,90.59021294874813,32.313055444425274
117,1,1,6.582900810997799,18.726657639697926,56.27212808924178,81.58168653993751,97.15324707458923,28.787817898704482
117,2,1,7.386791661751987,18.72636098536953,75.99472226992975,102.10787491705128,110.30987337123264,25.05014666390408
117,3,1,7.028772266571884,18.608292562669273,49.10310767047825,74.7401724997194,102.14663298011368,42.61051250380318
118,0,1,8.667519029405813,23.97315895408022,38.40332787435419,71.04400585784022,74.29297992840095,14.498699609198741
118,1,1,8.331607444889253,24.003064535661508,42.0848462686729,74.41951824922366,78.66291319592125,13.216257364052753
118,2,1,8.639478132174418,23.984149290627332,57.902164922567295,90.52579234536904,92.19467333744572,16.848148209722723
118,3,1,8.174310018858222,23.946728466060097,49.29270236711669,81.413740852035,83.69842864118814,15.204052023408922
119,0,1,10.34145464614574,52.65764068772589,40.76298343061429,103.76207876448592,106.11248358678013,11.249725538637994
119,1,1,10.0498575677324,52.97318200835949,50.507323639558436,113.53036321565033,115.11417503517485,8.972862417355149
119,2,1,10.488722330597783,53.132047464412025,46.634965487285235,110.25573528229505,117.5332420591109,15.179267217646041
119,3,1,9.89613412003867,53.322174636118504,54.25085205688879,117.46916081304596,123.48080124019825,12.919364234255776
120,0,1,7.46344148965,28.992069892999023,60.05464142305398,96.510152805703,93.72013235195027,8.899320716343768
120,1,1,7.319281612447785,28.61714120110054,69.6558763310068,105.59229914455511,101.0177706106781,7.389050597830623
120,2,1,7.129013176775404,28.974878068348847,68.74494342196726,104.84883466709151,96.9620648550106,7.901760440830183
120,3,1,6.997793078849742,28.679198461320958,64.14148270656088,99.81847424673158,94.89005336071779,6.907723807103496
