day,baseline_method,gross_to_signed_error_reduction_usd,uniform_to_nodal_error_reduction_usd,linear_to_exact_error_reduction_usd,uniform_gross_to_exact_error_reduction_usd
98,Ridge,0.0,0.18989006915990103,21.485909690849894,21.675799760009795
99,Ridge,0.0,0.12425927961612615,9.510792664106702,9.635051943722829
100,Ridge,0.0,0.17783571894688066,13.270465126046929,13.44830084499381
101,Ridge,2153.1226320001724,0.16659542107936431,47.90282108301858,2201.1658582872324
102,Ridge,753.8119970155094,0.26799854235378007,21.635311525392353,775.7351509438413
103,Ridge,588.9201604785349,0.1792247436260368,14.168646263603932,603.2680314857648
104,Ridge,0.0,0.16539458617808123,14.129407302618802,14.294801888796883
105,Ridge,153.23871671773054,0.0696741343051599,6.655893570594799,159.9642844226305
106,Ridge,3.626106808243094,0.03937527087964554,3.318479773922718,6.984088023377808
107,Ridge,183.28219796032772,0.08877885829929255,3.0188320480440325,186.37883525915413
108,Ridge,13.612169613911647,0.24303546646024188,18.482306355237142,32.33751143560903
109,Ridge,778.7826230671051,0.15859069981956964,5.558059169832404,784.4890275471234
110,Ridge,0.0,0.23909384205580864,18.51881278333485,18.75790662539066
111,Ridge,171.67679693774403,0.1422482728266914,9.919028183406454,181.7424196332986
112,Ridge,0.22351700257240736,0.15947570422804347,15.678300722935091,16.06131639584646
113,Ridge,383.0468506618513,0.19075553219590802,13.261121994912628,396.50755407711404
114,Ridge,1367.1496876662923,0.18779131956353012,23.48342914860234,1390.8178034526468
61,Gradient Boosting,1002.3104484989872,0.19429608955942967,70.82307087917161,1073.391246028389
62,Gradient Boosting,3138.1750255039333,0.35282193329294387,16.0701795186269,3154.668173133704
63,Gradient Boosting,3729.2104022950384,0.5622896191089239,12.782137284010332,3742.379656588042
64,Gradient Boosting,4308.867150350306,-0.33753664724736154,-6.845106475764396,4302.367522149673
65,Gradient Boosting,613.0606341165148,0.3891396904282374,94.59698578434472,707.9109971835587
66,Gradient Boosting,2314.6718130955796,0.42698308142644237,37.42749171100968,2352.447463031888
67,Gradient Boosting,241.5710637004413,0.240549049211495,18.25831574289623,260.07677667546886
68,Gradient Boosting,2160.5272329666645,0.3552643695579718,7.013405771050657,2167.9162678708853
69,Gradient Boosting,4778.333014655365,0.3995948657641293,12.959022562480413,4791.658191279689
70,Gradient Boosting,2083.193403330723,0.376707904459181,22.44922065792116,2106.049808471106
71,Gradient Boosting,2699.652143737574,-0.42758936570680817,-16.364026770368355,2683.6656437216943
72,Gradient Boosting,2921.3559107757196,0.3407304957179349,5.960535268956846,2927.6325457475346
73,Gradient Boosting,2611.358509827437,0.35997737117213546,41.181026749675766,2652.947587517124
74,Gradient Boosting,2356.8582364009408,0.4233707215717004,68.18554610348383,2425.4454251183424
75,Gradient Boosting,4852.946258452806,-0.3253875838519775,-22.790685996117645,4830.509207925736
76,Gradient Boosting,1836.376124569203,0.4298779560094772,40.00849453622777,1876.7959920222847
77,Gradient Boosting,150.16121097544783,0.27413737951883377,66.58472334782891,217.0302106579884
78,Gradient Boosting,998.3066155593206,0.32135601141862935,12.07512925291121,1010.7043089545605
79,Gradient Boosting,3113.419136581172,0.5342037109166995,69.07100181863007,3182.9917942331776
80,Gradient Boosting,2563.6684365783276,0.2877976920981382,9.888878529524845,2573.9138572262154
81,Gradient Boosting,6018.5879309166185,-0.561848816490965,-49.649507209152034,5969.307651270803
82,Gradient Boosting,2177.7365941254548,0.2502404326578471,2.0010208435815002,2180.0521820783133
83,Gradient Boosting,124.72858843164067,0.232835207520111,40.797282058759265,165.76568066622258
84,Gradient Boosting,62.3136537383034,0.07829353772103786,36.054715006931474,98.45154789352637
85,Gradient Boosting,3643.1334034554534,0.4184110194441928,2.4884028055015506,3645.94232482791
86,Gradient Boosting,1523.61038302393,0.2929289023259116,41.49134636379222,1565.481189444421
87,Gradient Boosting,4354.490008301169,0.3773271941608982,5.080322578542791,4359.9258786515875
88,Gradient Boosting,2066.5805032932612,0.2027233682424594,3.4742693260413944,2070.313230792749
89,Gradient Boosting,396.0641417940733,0.16124898081125139,53.895112489593885,450.14877642223746
90,Gradient Boosting,465.52221517380895,0.37772518777001096,30.756220318307896,496.65055009538446
91,Gradient Boosting,4647.3398596024745,0.2767749582610577,23.410499589593655,4671.115062362479
92,Gradient Boosting,269.2829191572255,0.30288475135239423,20.753897035134287,290.34453073784243
93,Gradient Boosting,168.59551177161393,0.30522489440500067,23.40200613253637,192.30304708035874
94,Gradient Boosting,67.8434526032488,0.3401797115966474,24.802232269180422,92.98700517956513
95,Gradient Boosting,826.0480297278286,0.2697375850125354,14.916124498461613,841.2646596252139
96,Gradient Boosting,11.893329889830966,0.3521524506604692,23.042667727587286,35.285572512668296
97,Gradient Boosting,11.541215950314836,0.3428624176158337,19.983553746198595,31.86453474364953
98,Gradient Boosting,104.0042948703549,0.32855977183680807,23.462024986832148,127.79798281675903
99,Gradient Boosting,73.72952672958672,0.1402777540547504,11.625846325820476,85.49751283623846
100,Gradient Boosting,11.256119965719336,0.17879637825262762,11.235367759887595,22.671110757420138
101,Gradient Boosting,2283.5478450812802,0.14308085982759167,29.007633957666542,2312.669520273891
102,Gradient Boosting,940.1249555600871,0.35881582731963135,21.635311525405996,962.136601048609
103,Gradient Boosting,660.6150869115472,0.25842470185625643,18.61187622967509,679.4853878430786
104,Gradient Boosting,42.33257251707619,0.22233382856165917,13.810710061994996,56.36561640763284
105,Gradient Boosting,263.6186368649851,0.13783036566951523,7.7105310462438865,271.4678617771069
106,Gradient Boosting,207.1624392938944,0.02116499148831963,0.43745402991021365,207.62022253035354
107,Gradient Boosting,406.2155469495418,0.11125209579529383,3.22303742953693,409.52925009464934
108,Gradient Boosting,78.33113757935644,0.36290493128763046,22.02740759892913,100.7256645984944
109,Gradient Boosting,873.1677221463353,0.21292240099251103,5.515972196395296,878.877891697548
110,Gradient Boosting,84.3456326952055,0.17762089043208107,10.327654235855334,94.84662706195013
111,Gradient Boosting,254.11654223719142,0.20668675632487066,10.813921882931027,265.14184599730606
112,Gradient Boosting,206.96119007668722,0.16147049437495298,9.992067430458519,217.11085447222604
113,Gradient Boosting,782.1972097321527,0.29573119692577166,13.773361078957805,796.2726229003856
114,Gradient Boosting,1627.3150232498965,0.3637333221731751,28.91605611255909,1656.5737684384121
61,Extra Trees,1187.072168266337,0.4062475264763634,54.39300454143995,1241.837893903612
62,Extra Trees,3888.1483074822236,0.22509804569153857,15.026688765501603,3903.5194659164854
63,Extra Trees,3629.1024491018115,0.49075213564401565,12.097807641992404,3641.576128098847
64,Extra Trees,2021.8979635350452,-0.2992792009411005,-0.06868877168471954,2022.1408769071304
65,Extra Trees,705.2719595710996,0.45602522373337706,80.7616577301269,786.3372219816501
66,Extra Trees,2102.250890429574,0.40012082320254194,38.27519888998677,2140.874915849062
67,Extra Trees,110.88677915798144,0.26181571620509203,19.52588025722889,130.67999376717398
68,Extra Trees,1980.899774437586,0.3750911221809474,7.013405771060661,1988.2754916008453
69,Extra Trees,4933.348182574475,0.4201605851679915,7.992775458887877,4941.707169286943
70,Extra Trees,2026.0040839659287,0.4239815254345558,23.67186788808158,2050.0940522687624
71,Extra Trees,-1172.7654079617078,-0.35763019155319853,-0.05020578212588589,-1172.4777900185873
72,Extra Trees,3020.035538742719,0.3519037610167288,5.524527902077352,3025.901762189833
73,Extra Trees,2925.3117790111583,0.31575902267650235,25.194738954172863,2950.8568315279435
74,Extra Trees,2788.470285537166,0.3417671755232732,4.221520903686724,2793.018200012939
75,Extra Trees,5314.033962479059,-0.3588143013138847,-22.790685996127763,5291.602468900279
76,Extra Trees,2041.8802172497926,0.37556016390453806,38.14233757738748,2080.401653662143
77,Extra Trees,107.26147915428737,0.3871319643867537,54.600870479223886,162.23598265255896
78,Extra Trees,1009.7330269619865,0.35085519240283247,12.075129252917122,1022.1594889868147
79,Extra Trees,2488.9876929447,0.3019677980673805,74.73429384166411,2564.136904312105
80,Extra Trees,2376.10204037491,0.33883814180126137,34.08975149164871,2410.561866545824
81,Extra Trees,5820.388345917697,-0.5258838105958148,-50.145360028100185,5770.590100727149
82,Extra Trees,1117.8535171408785,0.19468395238527592,37.23244616150896,1155.316994834544
83,Extra Trees,165.4706594537538,0.3719961923570736,61.81802082889408,227.66145212531683
84,Extra Trees,128.80540769865274,0.2021815175876327,19.03068132849694,148.0451926679625
85,Extra Trees,3673.208639720075,0.4615799445948596,2.583219220626802,3676.1177120907096
86,Extra Trees,1680.7949610411024,0.23838535366394353,41.491346363778575,1722.631062268796
87,Extra Trees,4806.507337503239,-0.3792522673871872,-5.025978942397046,4801.846468322543
88,Extra Trees,1712.8230225802727,0.27562104754906613,3.4742693260086526,1716.5931383120696
89,Extra Trees,339.25388006088724,0.2848071603984863,57.1193413636729,396.6817978041581
90,Extra Trees,257.4781766354272,0.3635783742683998,19.254135918139582,277.0992638159523
91,Extra Trees,4377.112901201633,0.29162416643771394,23.410499589576148,4400.888653329764
92,Extra Trees,384.4490091806301,0.27994184030831093,20.753897035122463,405.4949611167294
93,Extra Trees,167.07428353788328,0.34597778031002235,23.402006132528186,190.82226745072057
94,Extra Trees,15.310717204491084,0.35721197856764775,24.80223226918679,40.4717627262462
95,Extra Trees,840.1898238017416,0.25706292317045154,10.72605552738969,851.1961064869438
96,Extra Trees,35.27441918888235,0.3553021623301902,23.042667727601838,58.66228957124531
97,Extra Trees,45.051531847606384,0.3704775338756008,22.677895908607752,68.0970735476094
98,Extra Trees,188.93638835912043,0.28024406188615103,17.302688407658025,206.51905761299986
99,Extra Trees,23.827634813453187,0.13355849859453883,9.249402144505439,33.21079122321407
100,Extra Trees,14.617139262740238,0.21630645214600008,13.270465126061936,28.100857822269063
101,Extra Trees,2325.4816903618807,-0.13986118285799876,-46.04089241820168,2279.5573257808564
102,Extra Trees,858.538503156854,0.28342445526959636,21.635311525375982,880.4814539926192
103,Extra Trees,686.5600124205248,0.25429500112068126,17.243146505059485,704.057453926704
104,Extra Trees,31.34381368240247,0.25204307311832963,17.808061884710696,49.403918640231495
105,Extra Trees,259.91817982474913,0.11834410900951298,7.797027743633407,267.83382974991264
106,Extra Trees,34.87801363245762,0.04321618369203861,1.3195171464835767,36.2415358447779
107,Extra Trees,279.26993317884626,0.12991405783259324,3.062674977088591,282.4447306612758
108,Extra Trees,87.98186064677247,0.3328639949531862,22.95754820414095,111.2714220836533
109,Extra Trees,898.080111720489,0.22537933176568004,5.558059169832859,903.847008175564
110,Extra Trees,94.33951905537106,0.26970000169603736,17.59307784923385,112.19537782738234
111,Extra Trees,230.68610732476236,0.16258716062338863,8.947350963630925,239.79990219194315
112,Extra Trees,222.6118292494175,0.1642710398177769,8.770392979138705,231.5498721911913
113,Extra Trees,456.2621116707128,0.28177541962440955,15.510311941498458,472.0574253223158
114,Extra Trees,1608.0436795639512,0.29663319948349454,28.36125966874897,1636.6939112582081
61,Metadata Gradient Boosting,926.5320659910112,0.35143345342476096,17.57106279969048,944.4836052418377
62,Metadata Gradient Boosting,4944.3384332919195,0.3989711589001672,5.29366176384724,4950.037022037175
63,Metadata Gradient Boosting,4075.3583999183047,0.49850848105256773,5.160201020330305,4080.9059053132387
64,Metadata Gradient Boosting,4389.134886050524,0.32022177977864885,13.222547710737445,4402.717492860059
65,Metadata Gradient Boosting,1267.5652183127863,0.45373661957182776,15.204531404871432,1283.0590409541992
66,Metadata Gradient Boosting,2221.2222330935365,0.3633235504685217,59.816744742699484,2281.352321193992
67,Metadata Gradient Boosting,57.15960671092671,0.32951446433071396,22.971699799397356,80.46082097465478
68,Metadata Gradient Boosting,1475.3718422691272,0.3067073876291033,14.293230847192717,1490.0186732729453
69,Metadata Gradient Boosting,4714.359144851414,0.4219101462274466,5.963086672117015,4720.744908767692
70,Metadata Gradient Boosting,2544.7325333441677,0.3932996231906145,7.067688670751522,2552.1944854348185
71,Metadata Gradient Boosting,2007.1836851647465,-0.37694329956707406,-0.6410907483575556,2006.9552841900895
72,Metadata Gradient Boosting,3020.038598650585,0.3106435594431787,5.413974865096407,3025.787276337499
73,Metadata Gradient Boosting,2692.531813412971,0.3261326545657539,37.693415921658925,2730.6108439301715
74,Metadata Gradient Boosting,1981.2925019408594,0.4007185489672338,28.393315221106604,2010.0784607530122
75,Metadata Gradient Boosting,5006.36834251358,0.3147922719390408,41.61815110469138,5048.321151282589
76,Metadata Gradient Boosting,1581.3246616363676,0.3517065325886506,41.07803959597095,1622.7723069596432
77,Metadata Gradient Boosting,92.03996585170717,0.35762567711481097,22.03275126162316,114.41411924542354
78,Metadata Gradient Boosting,726.9912849259308,0.32195936349489784,22.179674032654475,749.5073572954616
79,Metadata Gradient Boosting,4787.0772700668695,0.4061591989466251,60.542360969971924,4848.019946797964
80,Metadata Gradient Boosting,3129.5248373434315,0.35966042377913254,2.818396716019379,3132.705062579169
81,Metadata Gradient Boosting,6557.343711113302,0.42588581071368026,81.08470483845213,6638.77776575047
82,Metadata Gradient Boosting,2946.6059117300356,0.3273980526014384,1.846227410161191,2948.81541406461
83,Metadata Gradient Boosting,474.70752111195,0.3776567990471449,17.017121495692663,492.0939038284887
84,Metadata Gradient Boosting,43.67255867662152,0.28574413017213374,19.03068132847966,62.98845018553584
85,Metadata Gradient Boosting,3388.2105690242793,0.5025725356795192,9.942820500079051,3398.528197497156
86,Metadata Gradient Boosting,2514.4840616005936,0.3388336277803319,12.557525886325948,2527.4078650573756
87,Metadata Gradient Boosting,3942.439551309269,0.36874678039180253,2.804680358218775,3945.642984777028
88,Metadata Gradient Boosting,2903.8157868882827,0.278479882520287,2.8952031541130054,2907.015946982443
89,Metadata Gradient Boosting,1072.6296905686986,0.2789372360930429,11.95512358612541,1084.884597033304
90,Metadata Gradient Boosting,398.09773109854905,0.3836339677654905,19.254135918116845,417.7376616940028
91,Metadata Gradient Boosting,4017.1628543304496,0.25947584144182656,38.17064373279686,4055.7166642373886
92,Metadata Gradient Boosting,281.83821168404756,0.3284109280712073,20.753897035106093,302.92051964722486
93,Metadata Gradient Boosting,275.96123049941343,0.3367617844514825,22.750251349786595,299.0484585244267
94,Metadata Gradient Boosting,0.0,0.3741898917378421,24.802232269154956,25.1764221608928
95,Metadata Gradient Boosting,970.189826858661,0.32986539926332625,15.53851585801749,986.0659284721169
96,Metadata Gradient Boosting,10.386467700810499,0.39585288144826336,35.255973461628855,46.03532026822813
97,Metadata Gradient Boosting,11.085317264708465,0.35074100242218265,22.677895908615028,34.115167104583634
98,Metadata Gradient Boosting,4.889603820592129,0.17423984690003635,11.418804646865283,16.482818448048874
99,Metadata Gradient Boosting,0.0,0.07884156880459159,5.1117644389335055,5.190606007738097
100,Metadata Gradient Boosting,0.0,0.2791523201567543,24.753852622317027,25.03300494247378
101,Metadata Gradient Boosting,2672.5389938059934,0.11971942993744733,49.675248019286926,2722.313301100128
102,Metadata Gradient Boosting,966.4375629441538,0.29481104464593955,34.11446970256202,1000.8693070614236
103,Metadata Gradient Boosting,812.0033122484156,0.16573670758270964,13.462388488870147,825.6314374448684
104,Metadata Gradient Boosting,0.0,0.1530030917588192,11.684901910243298,11.837905002002117
105,Metadata Gradient Boosting,378.7455534131311,0.044552159489057885,4.915345218032371,383.7061602649592
106,Metadata Gradient Boosting,84.22026733729024,0.03030696473331318,1.5888469185038048,85.84082316783417
107,Metadata Gradient Boosting,395.372530755463,0.09105125265068637,0.9261596118101352,396.3641402806668
108,Metadata Gradient Boosting,57.48211138378474,0.3136503828181958,17.510158800886074,75.30592056748901
109,Metadata Gradient Boosting,1036.8576801937759,0.20720038888021008,11.9418898895658,1048.9880197308948
110,Metadata Gradient Boosting,4.8515162876551585,0.22799259862495092,13.925087471062852,19.004913558003864
111,Metadata Gradient Boosting,341.557664749123,0.21452299093652982,10.852822535772702,352.6313282395481
112,Metadata Gradient Boosting,160.22532679309597,0.1798383278323854,9.953611592386551,170.3621487406608
113,Metadata Gradient Boosting,624.8426452782796,0.33628744487214135,15.510311941498003,640.6832937088457
114,Metadata Gradient Boosting,1801.8049902640887,0.3389757657669179,30.91766374054987,1833.0492678291212
61,Ex-post Metadata Gradient Boosting,790.1486973169967,0.34813753905473277,41.279350428127145,831.8208409801773
62,Ex-post Metadata Gradient Boosting,4521.10996219605,0.35229230396350886,0.0544428976842255,4521.5250164375775
63,Ex-post Metadata Gradient Boosting,3414.980055448473,0.5262973532771866,16.813816924310686,3432.17801171035
64,Ex-post Metadata Gradient Boosting,4394.749014225348,0.3033478385033277,7.915131477127943,4403.000670113528
65,Ex-post Metadata Gradient Boosting,1211.2114395334456,0.4522818926952823,15.204531404885529,1226.703488115886
66,Ex-post Metadata Gradient Boosting,2224.862318341025,0.32245237832830753,84.27902466996284,2309.414204990677
67,Ex-post Metadata Gradient Boosting,35.13054578182073,0.34863918008977635,62.256099457632445,97.73528441954295
68,Ex-post Metadata Gradient Boosting,1561.1485251193908,0.35533910709636984,18.59219231820316,1580.127065686299
69,Ex-post Metadata Gradient Boosting,5119.670380990165,0.40664402946788414,0.04681652948386272,5120.10064797828
70,Ex-post Metadata Gradient Boosting,2925.198856401919,0.31327821287254665,8.42972902423071,2933.9480756682133
71,Ex-post Metadata Gradient Boosting,3008.808381016444,-0.30670095857112756,-3.8858040089794486,3005.3239674062834
72,Ex-post Metadata Gradient Boosting,3146.192277212289,0.35940577971950916,5.413974865095952,3151.9753480517575
73,Ex-post Metadata Gradient Boosting,3025.975177759966,0.32198622884880024,1.3252270193852382,3027.658419485231
74,Ex-post Metadata Gradient Boosting,2180.6651896992144,0.3954951010628065,4.221520903670353,2185.2617085248903
75,Ex-post Metadata Gradient Boosting,4367.7814955425565,0.2969126842813239,50.310810428625246,4418.471046138986
76,Ex-post Metadata Gradient Boosting,2483.0756208071984,0.3132570677930744,10.574868601712751,2493.9819522883245
77,Ex-post Metadata Gradient Boosting,94.46382988978621,0.35421268513709947,22.03275126161043,116.83015608518417
78,Ex-post Metadata Gradient Boosting,911.8673998862441,0.33875951737718424,10.587388198165172,922.8009132801135
79,Ex-post Metadata Gradient Boosting,5337.999517419359,0.3717454378461298,70.02533305137058,5408.375605139426
80,Ex-post Metadata Gradient Boosting,3053.6404014632817,0.39130351161247745,11.814304204317523,3065.839208540181
81,Ex-post Metadata Gradient Boosting,6220.52937912426,0.4148711501316029,71.51770476729075,6292.434552775639
82,Ex-post Metadata Gradient Boosting,2577.790634788608,0.2890095369361916,5.900941301119474,2584.031591075526
83,Ex-post Metadata Gradient Boosting,522.3986405599944,0.31465658869001345,17.01712149570176,539.7235229368825
84,Ex-post Metadata Gradient Boosting,130.07268723713514,0.35059265149902785,18.248216703645994,148.6710043556377
85,Ex-post Metadata Gradient Boosting,3681.9458327053303,0.5073927614851073,2.4884028055062117,3684.7851406402206
86,Ex-post Metadata Gradient Boosting,2553.9677221210873,0.34592049221055277,3.5616183979941525,2557.8791848491355
87,Ex-post Metadata Gradient Boosting,4036.1552302521063,0.38786656688512267,2.142069429534331,4038.710240147837
88,Ex-post Metadata Gradient Boosting,2354.9701240348904,0.341188208670701,21.810672996319227,2377.1564588872443
89,Ex-post Metadata Gradient Boosting,1001.077907775727,0.3114390689806896,13.437884377148293,1014.8548603190266
90,Ex-post Metadata Gradient Boosting,288.7306330740139,0.3840024907476618,19.254135918134125,308.3705747876693
91,Ex-post Metadata Gradient Boosting,4032.2446478545116,0.27463786096382137,28.741895035215066,4061.3643990409746
92,Ex-post Metadata Gradient Boosting,353.1289761231683,0.3468155308282803,20.753897035119735,374.2305737767929
93,Ex-post Metadata Gradient Boosting,233.16725245420184,0.35295658818813536,23.402006132524548,256.9222151749145
94,Ex-post Metadata Gradient Boosting,0.0,0.3235608441500517,24.802232269176784,25.125793113326836
95,Ex-post Metadata Gradient Boosting,944.920138516809,0.33079660732073535,18.079129454987196,963.3380679986194
96,Ex-post Metadata Gradient Boosting,21.104594853421986,0.32001351461985905,22.13400054403064,43.552566402503544
97,Ex-post Metadata Gradient Boosting,8.458821939166683,0.3158311454990326,19.901046940913147,28.67662556959567
98,Ex-post Metadata Gradient Boosting,27.518215566712115,0.18531436806051715,12.427006804664416,40.13050483250163
99,Ex-post Metadata Gradient Boosting,5.621792885785908,0.05353372168929127,2.2484129047893475,7.923739512264092
100,Ex-post Metadata Gradient Boosting,9.044565862682703,0.10944717420898087,7.53603778712295,16.68854784231371
101,Ex-post Metadata Gradient Boosting,2779.1295965037543,0.18466158837145485,48.54033812620662,2827.8204973248367
102,Ex-post Metadata Gradient Boosting,959.9554180907448,0.21330207683422486,19.769971717882072,979.9591878977312
103,Ex-post Metadata Gradient Boosting,784.2970292894079,0.16879237269495206,13.658962302216423,798.1247839643188
104,Ex-post Metadata Gradient Boosting,0.0,0.19825629747401763,12.748375838551055,12.946632136025073
105,Ex-post Metadata Gradient Boosting,372.9754262941987,0.05863709783750437,4.430831113654165,377.46560682031384
106,Ex-post Metadata Gradient Boosting,49.52539598009639,0.009575152063746373,0.3942886517849047,49.929891989043256
107,Ex-post Metadata Gradient Boosting,404.86561358716517,0.11680264266806262,2.3830824681624563,407.3365776733117
108,Ex-post Metadata Gradient Boosting,58.414500927790414,0.22837673144658766,16.120083910689118,74.76296156992612
109,Ex-post Metadata Gradient Boosting,1060.1934667449727,0.17418803628993373,11.387577147676893,1071.7372931559557
110,Ex-post Metadata Gradient Boosting,41.158823377823865,0.2079371282457032,12.928423428795213,54.29808258339244
111,Ex-post Metadata Gradient Boosting,300.7585939865203,0.19279193538432082,10.707629019738306,311.66310228374414
112,Ex-post Metadata Gradient Boosting,17.172689991852167,0.28168476773862494,21.27585344295403,38.73107863578298
113,Ex-post Metadata Gradient Boosting,793.9975141478908,0.19553909077990284,6.215336990784181,800.3960924437024
114,Ex-post Metadata Gradient Boosting,1812.8242713329341,0.3259875176249807,29.945858729705378,1843.086366402341
61,Ex-post Quantile Gradient Boosting,948.5724041832727,0.2833467741538698,45.45337086960808,994.3410921921823
62,Ex-post Quantile Gradient Boosting,3546.10915023827,0.36869691084575607,7.4595093215416455,3553.9648620634825
63,Ex-post Quantile Gradient Boosting,3649.306472453974,0.5198760609882811,16.66346419939009,3666.3736136673906
64,Ex-post Quantile Gradient Boosting,3927.1337976367377,0.35007748553971396,20.230911950330665,3947.734279493351
65,Ex-post Quantile Gradient Boosting,1085.4453852752335,0.33558585471973856,19.38306694105586,1105.04497773838
66,Ex-post Quantile Gradient Boosting,1985.0137187541322,0.3864920984451601,36.64942320574028,2021.987084383206
67,Ex-post Quantile Gradient Boosting,69.77254785016157,0.24579752652698517,22.971699799376438,92.99004517606409
68,Ex-post Quantile Gradient Boosting,1686.9379533537412,0.34517555867205374,30.080825473713958,1717.401173013106
69,Ex-post Quantile Gradient Boosting,5153.569811310226,0.4004737994114862,0.2925024553080675,5154.235708729101
70,Ex-post Quantile Gradient Boosting,2931.15497588545,0.33836486318523384,10.447551955106974,2941.942651621932
71,Ex-post Quantile Gradient Boosting,2501.4563742940245,-0.3843209351025507,-5.793590552081696,2496.0591261258005
72,Ex-post Quantile Gradient Boosting,2764.0007674958656,0.3466931540756377,5.413974865084583,2769.78597719182
73,Ex-post Quantile Gradient Boosting,2713.7967997529795,0.27660232939797424,16.408765067979402,2730.566873454117
74,Ex-post Quantile Gradient Boosting,1916.0221262314499,0.3616895742388806,4.266114921533699,1920.6332113635854
75,Ex-post Quantile Gradient Boosting,4725.711608647479,0.33546221255983255,35.27867203978309,4761.346143785645
76,Ex-post Quantile Gradient Boosting,2343.175906948074,0.3468614280172915,16.291923162687453,2359.8363613619767
77,Ex-post Quantile Gradient Boosting,43.05560028855143,0.3381971535309276,22.03275126160588,65.4161446574426
78,Ex-post Quantile Gradient Boosting,864.7982237082742,0.3623684275253254,11.368144980409852,876.5391660726582
79,Ex-post Quantile Gradient Boosting,5541.453257053827,0.3359103879911345,85.25145943627103,5627.016477454343
80,Ex-post Quantile Gradient Boosting,2889.4802080274208,0.3705161713983216,2.8183967159961867,2892.658522869089
81,Ex-post Quantile Gradient Boosting,5727.977615988908,0.4827393575876613,48.98112987131526,5777.353261092766
82,Ex-post Quantile Gradient Boosting,2699.401332642347,0.22932102927416054,5.758581990919538,2705.4276369829304
83,Ex-post Quantile Gradient Boosting,561.7098607350708,0.3534795634359398,17.017121495691754,579.0735483360322
84,Ex-post Quantile Gradient Boosting,290.86772629404913,0.37650273412873503,16.599040772950502,307.84813545137195
85,Ex-post Quantile Gradient Boosting,3647.6259649663057,0.4756879039788373,2.7523389041385826,3650.7160211882947
86,Ex-post Quantile Gradient Boosting,2566.7468023268602,0.3607569686205352,3.561618398029168,2570.6796262985363
87,Ex-post Quantile Gradient Boosting,3828.6949576482257,0.389284383320728,1.2612796713481202,3830.3576203909315
88,Ex-post Quantile Gradient Boosting,2107.939542147886,0.2552809959447586,31.474301048819598,2139.7049899018793
89,Ex-post Quantile Gradient Boosting,1079.7892290145282,0.34512125985293096,13.437884377159207,1093.58841897602
90,Ex-post Quantile Gradient Boosting,269.873648569157,0.3868793875381016,19.254135918113207,289.51387894818436
91,Ex-post Quantile Gradient Boosting,4116.554702575017,0.2898765857780745,35.46154642665306,4152.408396665596
92,Ex-post Quantile Gradient Boosting,373.9826911045302,0.354690970521915,20.753897035117006,395.09201767160175
93,Ex-post Quantile Gradient Boosting,297.06140860634605,0.35761391642336093,22.463078238319213,319.8821007610886
94,Ex-post Quantile Gradient Boosting,0.0,0.3650222756577932,24.802232269174965,25.16725454483276
95,Ex-post Quantile Gradient Boosting,797.1049543184627,0.3279540290013756,15.063272135046645,812.5158011767917
96,Ex-post Quantile Gradient Boosting,7.331658738110491,0.3345595402352046,23.042667727611843,30.706786860326247
97,Ex-post Quantile Gradient Boosting,13.319297192824706,0.278049257443854,16.544079887064072,30.142529699274746
98,Ex-post Quantile Gradient Boosting,36.49881310080059,0.1103709501198864,5.561282478534849,42.16863395497671
99,Ex-post Quantile Gradient Boosting,2.1794738858779965,0.03433767945023192,1.141911999333388,3.3557235646616164
100,Ex-post Quantile Gradient Boosting,14.758164405950538,0.09911873761916468,6.239522580229959,21.094802509622923
101,Ex-post Quantile Gradient Boosting,1519.8138425192317,-0.11764099019683272,-46.36030304623068,1473.54935204459
102,Ex-post Quantile Gradient Boosting,874.0634734477048,0.18210743341705893,14.032355656197069,888.296950769432
103,Ex-post Quantile Gradient Boosting,657.6565151333944,0.16462176799768713,13.738241071050197,671.5593779724422
104,Ex-post Quantile Gradient Boosting,0.0,0.10500616456238276,9.586547756891832,9.691553921454215
105,Ex-post Quantile Gradient Boosting,307.14662144321755,0.0371814440061371,1.8038472432810977,308.9876501305048
106,Ex-post Quantile Gradient Boosting,49.18180941672787,0.004619727640033489,0.3942886517934028,49.581211150433546
107,Ex-post Quantile Gradient Boosting,360.27170217521,0.029907001761245056,1.1117867293434642,361.4000270926135
108,Ex-post Quantile Gradient Boosting,57.18986111007234,0.09047385751546244,4.984821212042334,62.26515617963014
109,Ex-post Quantile Gradient Boosting,1024.7375329105616,0.1655532161200881,9.38032597801157,1034.263631430711
110,Ex-post Quantile Gradient Boosting,39.54012667770144,0.1273268647396435,5.970914262471979,45.63917992902293
111,Ex-post Quantile Gradient Boosting,294.97473283134514,0.17972799694325658,9.531566472952363,304.68861978972063
112,Ex-post Quantile Gradient Boosting,32.088196421346765,0.320785288661682,19.510850973117158,51.92042311498517
113,Ex-post Quantile Gradient Boosting,718.4305146532874,0.24275150830726488,12.120523594371207,730.7869521657699
114,Ex-post Quantile Gradient Boosting,1873.3144259413518,0.23213535478612357,22.424419741045085,1895.966537049063
61,Synthetic Control,1559.8571139701708,0.3258959606946519,57.29543418701269,1617.492479087192
62,Synthetic Control,5198.613927553421,0.3256138411443317,6.108497086700254,5205.050596125853
63,Synthetic Control,3865.42576637295,-0.4851524326592198,-9.220500282105036,3856.562675394829
