day,baseline_method,mechanism,payment_usd,realized_grid_value_usd,payment_error_usd,absolute_percentage_value_error,overpayment_ratio,congestion_relief_index
71,High-5-of-10,Nodal exact net value,1294.799752091465,2473.036245893869,-1178.2364938024039,0.4764331682395278,0.0,8.326672684688674e-17
71,Ridge,Uniform gross,4643.326072898525,2473.036245893869,2170.289827004656,0.8775810830140962,0.46739983213151476,8.326672684688674e-17
71,Ridge,Nodal gross,4643.020216356054,2473.036245893869,2169.9839704621854,0.877457406483686,0.4673647473723983,8.326672684688674e-17
71,Ridge,Uniform signed net,1143.1304404672326,2473.036245893869,-1329.9058054266363,0.5377623589766463,0.0,8.326672684688674e-17
71,Ridge,Nodal signed linear,1142.8430025911007,2473.036245893869,-1330.1932433027682,0.5378785877123184,0.0,8.326672684688674e-17
71,Ridge,Nodal exact net value,1137.6402970052586,2473.036245893869,-1335.3959488886103,0.5399823601881487,0.0,8.326672684688674e-17
71,Gradient Boosting,Uniform gross,5657.841162995289,2473.036245893869,3184.80491710142,1.2878116616322723,0.5629010828249142,8.326672684688674e-17
71,Gradient Boosting,Nodal gross,5657.4636362408,2473.036245893869,3184.427390346931,1.2876590044461451,0.5628719148892098,8.326672684688674e-17
71,Gradient Boosting,Uniform signed net,1988.6885886502184,2473.036245893869,-484.3476572436505,0.1958514186954769,0.0,8.326672684688674e-17
71,Gradient Boosting,Nodal signed linear,1988.2609992845116,2473.036245893869,-484.7752466093573,0.19602431926109407,0.0,8.326672684688674e-17
71,Gradient Boosting,Nodal exact net value,1971.8969725141433,2473.036245893869,-501.13927337972564,0.20264129739780296,0.0,8.326672684688674e-17
71,Extra Trees,Uniform gross,4201.411463693308,2473.036245893869,1728.3752177994393,0.6988879441897242,0.4113796596061285,8.326672684688674e-17
71,Extra Trees,Nodal gross,4201.073639968062,2473.036245893869,1728.037394074193,0.6987513413696858,0.4113323264876952,8.326672684688674e-17
71,Extra Trees,Uniform signed net,-427.40892595047865,2473.036245893869,-2900.4451718443474,1.172827602773769,0.0,8.326672684688674e-17
71,Extra Trees,Nodal signed linear,-427.7665561420319,2473.036245893869,-2900.8028020359006,1.1729722145610597,0.0,8.326672684688674e-17
71,Extra Trees,Nodal exact net value,-427.8167619241576,2473.036245893869,-2900.8530078180265,1.1729925158333152,0.0,8.326672684688674e-17
71,Metadata Gradient Boosting,Uniform gross,5744.572289947757,2473.036245893869,3271.536044053888,1.32288236756975,0.5695003699019758,8.326672684688674e-17
71,Metadata Gradient Boosting,Nodal gross,5744.159600174056,2473.036245893869,3271.1233542801874,1.3227154918216142,0.5694694406090436,8.326672684688674e-17
71,Metadata Gradient Boosting,Uniform signed net,1209.473520077995,2473.036245893869,-1263.5627258158738,0.5109357891190811,0.0,8.326672684688674e-17
71,Metadata Gradient Boosting,Nodal signed linear,1209.096576778428,2473.036245893869,-1263.939669115441,0.5110882103786534,0.0,8.326672684688674e-17
71,Metadata Gradient Boosting,Nodal exact net value,1208.4554860300705,2473.036245893869,-1264.5807598637984,0.5113474426278458,0.0,8.326672684688674e-17
71,Ex-post Metadata Gradient Boosting,Uniform gross,5823.779953237431,2473.036245893869,3350.743707343562,1.354910876420434,0.5753554794735829,8.326672684688674e-17
71,Ex-post Metadata Gradient Boosting,Nodal gross,5823.378562838612,2473.036245893869,3350.3423169447433,1.3547485697015231,0.5753262098268287,8.326672684688674e-17
71,Ex-post Metadata Gradient Boosting,Uniform signed net,2131.8090109241407,2473.036245893869,-341.2272349697282,0.13797906744645913,0.0,8.326672684688674e-17
71,Ex-post Metadata Gradient Boosting,Nodal signed linear,2131.5023099655696,2473.036245893869,-341.53393592829934,0.13810308542600971,0.0,8.326672684688674e-17
71,Ex-post Metadata Gradient Boosting,Nodal exact net value,2127.61650595659,2473.036245893869,-345.4197399372788,0.13967435394883515,0.0,8.326672684688674e-17
71,Ex-post Quantile Gradient Boosting,Uniform gross,5765.857891208309,2473.036245893869,3292.8216453144405,1.3314894396641823,0.5710896292354488,8.326672684688674e-17
71,Ex-post Quantile Gradient Boosting,Nodal gross,5765.461548824452,2473.036245893869,3292.425302930583,1.3313291741668545,0.5710601441096926,8.326672684688674e-17
71,Ex-post Quantile Gradient Boosting,Uniform signed net,1682.4516381924132,2473.036245893869,-790.5846077014558,0.3196817713505457,0.0,8.326672684688674e-17
71,Ex-post Quantile Gradient Boosting,Nodal signed linear,1682.0673172573106,2473.036245893869,-790.9689286365583,0.3198371758399626,0.0,8.326672684688674e-17
71,Ex-post Quantile Gradient Boosting,Nodal exact net value,1676.273726705229,2473.036245893869,-796.76251918864,0.3221798792927329,0.0,8.326672684688674e-17
71,Synthetic Control,Uniform gross,5793.339001058142,2473.036245893869,3320.3027551642726,1.3426017352868043,0.5731241956595025,8.326672684688674e-17
71,Synthetic Control,Nodal gross,5792.983386629975,2473.036245893869,3319.947140736106,1.342457938596094,0.573097990993456,8.326672684688674e-17
71,Synthetic Control,Uniform signed net,936.7832914978176,2473.036245893869,-1536.2529543960513,0.6212011477578563,0.0,8.326672684688674e-17
71,Synthetic Control,Nodal signed linear,936.4279717662783,2473.036245893869,-1536.6082741275904,0.6213448252846734,0.0,8.326672684688674e-17
71,Synthetic Control,Nodal exact net value,926.8498458917529,2473.036245893869,-1546.186400002116,0.6252178481287294,0.0,8.326672684688674e-17
71,Feasible Quantile Projection,Uniform gross,1431.146506738561,2473.036245893869,-1041.889739155308,0.4212998256233488,0.0,8.326672684688674e-17
71,Feasible Quantile Projection,Nodal gross,1431.0472226952588,2473.036245893869,-1041.98902319861,0.42133997224209196,0.0,8.326672684688674e-17
71,Feasible Quantile Projection,Uniform signed net,-3.479339250489489e-14,2473.036245893869,-2473.036245893869,1.0,0.0,8.326672684688674e-17
71,Feasible Quantile Projection,Nodal signed linear,-0.015371590070500929,2473.036245893869,-2473.0516174839395,1.0000062156752034,0.0,8.326672684688674e-17
